"2017-11-01", "2017-11-17", "2017-12-03", "2017-12-19", "2018-01-01", "2018-01-17", "2018-02-02", "2018-02-18", "2018-03-06", "2018-03-22"
7321,5494,7248,7633,6576,6377,8192,6917,5008,4383
1310,2203,1990,3277,5979,8882,9686,6459,3857,3020
3252,6518,7686,6609,6609,6450,8754,8602,7329,4256
2060,5167,8506,6828,7014,9143,2578,1616,1853,5473
1610,1856,3826,7941,7941,9025,8933,3967,2620,1670
2405,3365,8196,6655,5670,8897,7436,2917,1951,1743
1082,2545,5615,9159,9923,7048,9325,7162,1766,1289
1731,1853,3190,3797,5387,4808,5531,3936,3971,2059
988,1800,3220,7828,8934,8100,7902,5827,1675,1584
1586,1554,5214,5906,5619,7483,7776,6462,4953,3246
1961,3117,4573,8524,7853,8729,4245,1602,1300,2713
1876,1764,6779,8148,8465,9678,9492,7604,2607,1515
9167,6000,2392,1662,2626,1957,6094,9147,8505,8253
1831,2984,4855,7457,6712,6202,4148,2325,3043,3447
1682,5246,8207,9650,7368,8771,2437,1746,2048,6727
3951,5649,8006,6687,6687,6966,8867,8007,6936,6252
1184,1683,2216,4251,8360,9463,8412,7349,4689,4392
2674,4753,4360,9920,7628,8985,4003,1974,1692,4163
5494,5731,6895,9390,7610,7976,1627,3059,3202,4024
5816,4876,6421,8121,5652,3241,2032,2868,5645,9090
4371,3122,5436,8338,5010,6387,7102,8151,6250,2385
1416,1953,4495,3484,5634,7288,8245,4830,4395,4699
1750,1610,4918,5617,7508,9307,8118,4426,2698,1810
1779,1543,5620,5521,8163,8756,9511,8563,3221,616
1714,1505,4866,5374,9582,9134,9640,8142,3562,1110
1559,4263,5851,8311,6604,8563,8238,3067,1980,2202
8027,7186,6655,6792,3406,1750,2011,2738,3598,5997
7267,6682,5577,5515,3597,3868,6357,3283,3668,5772
8073,7086,6846,7249,4625,2335,1494,2194,2249,3959
6679,7950,9934,9935,5995,7874,8059,5391,7303,7156
5326,5006,7454,2461,2964,2647,4504,5785,9307,8612
1769,1457,2391,2824,3837,4718,5326,2170,1831,3073
9374,7674,9045,9716,3444,1875,1868,3893,5867,8110
1565,1836,3322,6490,7669,6656,5652,2151,1492,2421
5393,4133,3313,4196,1308,1397,2373,4123,4535,5641
2928,3612,2632,2316,1278,1845,3984,4638,6697,8697
5516,6942,9187,8677,4587,1745,2085,3674,5242,3529
5067,7631,8546,9840,7324,8969,2496,1911,2069,3141
1581,2229,3258,7565,8261,8977,8304,2607,2539,2538
1690,1734,3210,5499,6413,9335,9874,9205,5970,2144
2806,4787,3307,6032,6032,6577,5622,6883,6123,3234
4600,5591,5005,1259,1259,1209,5710,3335,6631,3363
7048,5882,7998,7447,6789,6224,8761,7550,3138,5123
4348,3932,5043,5615,2534,2066,3788,4239,1949,2954
5237,8361,8272,6734,6734,7036,8610,8001,8335,6006
8194,7762,9710,9544,7280,6909,1850,1745,2927,4329
1566,3439,4621,9561,7504,9020,6631,2506,2239,3808
2063,2415,5837,9300,9972,9212,6861,1976,2253,2523
1924,4260,6056,7628,6774,6464,5524,6725,7505,7789
4822,5679,7754,7903,6746,6165,8074,5217,6539,6997
7644,8023,6416,7471,4993,2359,1600,2452,2019,4848
1354,1761,3804,8715,9476,9447,7643,5060,1892,1576
3973,6426,7475,9855,6001,8276,1573,1624,3139,6079
6348,5329,5892,3604,3341,6722,2643,2921,2332,8323
1691,1794,6679,8994,8994,9610,9449,7262,1610,1807
4924,8749,4105,2117,2554,3049,9939,9983,7183,5659
1700,2709,4816,5270,6796,7271,7446,6951,4915,1671
1093,2195,1779,3707,6575,8478,9283,7938,1881,2120
1900,4334,6658,7355,8241,6312,5636,1836,4011,3789
7216,3933,2261,2319,4215,5196,8976,8752,5144,3005
3753,7335,7267,6252,6252,5781,8803,8245,4595,3139
1528,3931,5253,7027,7027,8136,5415,2272,1889,1586
1903,3440,4906,6328,7995,8215,3541,2244,1810,1813
1486,2064,2000,7203,8376,9378,9393,4459,2696,3273
1572,1972,1753,8337,8326,5913,4438,1837,6188,9685
1631,1644,5946,5765,7365,9287,9578,6875,2842,1421
1699,1733,2999,5585,6394,9318,9854,8010,5158,2206
1412,1697,4438,7132,9863,9887,9418,2955,2024,3244
1309,1064,634,1543,4119,7495,8269,6513,3429,2064
760,1079,1049,1746,3050,2430,7304,9017,9052,4653
1464,2307,2147,8550,8770,8372,5509,1555,1706,1288
2235,2446,8434,7915,7686,9253,9385,4649,2000,1727
3832,6000,6703,7554,5772,6383,8273,7307,5660,6339
3375,5613,5169,6266,6266,7103,7862,7852,5718,6056
2800,7378,8028,8316,8316,6748,3237,2021,5420,4451
2122,6667,8962,9573,9407,8949,3561,1627,1711,4430
8391,6890,8601,2070,2070,2011,5165,7967,8761,8432
8340,3553,2638,1995,1995,3221,7752,9223,8237,7037
1652,1595,5244,6163,6163,9097,9443,6699,887,1415
8684,6507,7979,5723,3211,1643,2015,2980,1993,4917
1673,1560,2625,7141,9579,8430,8707,5940,1933,1042
1708,4767,6728,9109,8378,8662,5882,2239,2100,2032
7102,6177,8314,7225,7225,7423,6029,8751,5308,8408
6088,5731,7966,5907,5907,6038,5692,7305,7644,6113
3147,3554,2035,2208,6754,8089,9939,8421,6765,5242
6606,7154,7983,7540,7426,6540,6781,6849,5917,5935
1803,1838,4016,6605,6605,9284,9303,4931,2690,2441
1783,1562,5163,5027,7624,8463,9667,8184,3151,546
1455,1944,3123,8669,7897,9218,7315,3288,2367,1087
6354,7223,7666,7000,2315,3991,7216,6650,7957,5857
1311,3319,7128,2451,3908,5798,7818,7095,8857,8176
3406,6454,7580,5541,6664,5124,5586,4312,7321,7115
1634,2294,6586,8795,9551,7933,8099,1976,1101,1698
1843,3416,5696,9407,9466,8166,3281,1917,1499,2989
997,1145,3730,4269,8470,9286,9697,9634,7755,4170
1466,2240,2597,2185,4244,3994,6575,6562,3191,2240
2105,3873,6833,9601,7427,9340,3956,2380,1569,1840
7913,7345,5627,4421,2194,1571,2022,4534,2023,9432
8693,6246,8640,8602,7978,8104,9114,9430,6310,8422
3298,3446,3192,2739,2211,1779,3257,5792,7342,3825
2313,1385,2954,2853,7891,8746,8479,8003,5380,2541
1645,1709,6466,6031,7244,9464,9647,9585,4664,4275
3488,3650,9519,8904,6172,7619,2013,2469,3020,4395
5817,5398,8409,8404,4703,5969,8089,4997,6506,2622
1805,1533,6058,7296,6883,6773,7334,6283,5797,3612
4209,4785,6168,6678,5537,6897,8896,8059,7027,4796
1547,1606,5554,5154,7240,9166,9557,7355,1114,1426
1711,4638,3495,2814,2814,1541,2497,7174,4856,6474
2205,3357,3749,4157,4768,4811,4933,3259,2761,2538
1322,2291,2226,2292,3766,2502,7322,6756,6962,7038
2028,1846,2958,3067,7217,7989,9856,7831,8063,1305
7134,5454,7723,6292,6292,6265,8137,7064,6220,5903
8278,1865,5553,8426,6885,7253,8571,8443,6116,8251
2364,5699,4338,3724,3995,6279,8836,7192,7454,1731
1155,1909,5134,6761,6451,6202,5683,4290,2047,4758
2930,3104,1072,1401,1355,2100,9092,9636,6411,7440
3331,5035,6690,6028,7644,7204,6963,6520,7124,6538
2474,3808,1186,1086,1681,1852,8323,7256,9264,6728
3987,4536,4976,8560,6105,5181,8176,8348,5780,5995
7363,6001,5404,6948,6948,6971,8642,8500,5609,7597
1766,1343,1873,4606,5451,8129,5833,6943,5751,2057
1850,1674,2047,7534,8219,8894,9642,8072,3947,1512
2216,1738,3786,3462,5867,7395,9399,7338,2731,1287
1621,1222,1606,1893,2523,2350,7071,7308,8218,6847
846,1052,1291,1388,1388,1921,8995,8200,9044,7131
4434,4945,5857,6430,6861,5572,7082,5466,5707,6592
1614,1337,922,5361,9909,9533,9921,7873,8789,3854
1591,2119,4680,7239,8530,9475,6250,1894,2202,5113
848,2787,1502,1707,1835,1765,7301,7990,8797,8794
1335,1320,1886,1866,4255,5610,9832,8131,8956,7832
865,1433,1669,1826,1826,3190,7738,9039,8647,4593
1284,1200,1672,2002,4986,7099,8492,8867,9106,6459
1897,4100,4829,9115,8091,8355,4306,1930,2519,4529
1440,2158,1492,1713,1629,1688,5264,5567,6007,5182
7161,7244,9923,9850,7554,6821,2091,3238,3460,4760
1624,1268,3382,4646,8608,8610,9850,9244,7945,6859
3712,4048,1994,1382,1444,1867,5903,9472,7425,8542
1972,2900,6979,9130,9302,9376,4692,2304,1756,4089
1605,1240,2019,3001,7503,5718,8343,6542,2172,1866
1483,1231,1073,1116,2041,1470,5591,6024,7508,6611
1825,2297,9994,8490,8493,9508,9529,3863,2439,2126
4742,5628,9777,8590,7156,7275,4520,3309,2763,4277
1547,2103,1150,1111,1685,1815,5402,6644,8296,8637
3454,4433,6666,8130,5300,4872,6850,6368,3531,3367
2403,2307,2850,3019,3662,2789,4266,4215,3771,5407
1491,1508,2037,3687,3687,7474,7753,7745,9219,2226
3198,7541,7146,8760,5550,5515,8022,8095,4459,7337
1699,1477,3331,6259,9492,8871,8792,9600,5023,4248
1937,3806,9445,9359,8639,9067,6008,2626,2240,1557
6334,6324,7941,7731,7710,5155,8642,7138,4545,4731
8257,3790,5700,7358,5904,4386,8231,8052,7946,5175
1541,1496,1620,1796,2689,3009,9045,7463,4888,5318
5483,5364,5821,5128,7443,6598,6897,5681,5078,5292
3390,5127,4176,5295,5591,5051,5898,5224,5837,4558
873,795,1106,1232,3476,4070,8701,9113,4029,5191
1689,7048,8090,9537,8958,8981,3741,1822,1886,1190
1721,1277,2281,4357,7420,8119,7577,7418,2362,2554
7166,6419,7417,1421,1421,1241,4432,6778,7851,6483
1743,2636,9950,9310,8612,9203,9138,3957,1564,3025
5128,7896,9758,8672,3303,1805,1875,3337,4808,4816
7007,5484,5390,8393,7147,6192,8145,7833,8934,7960
7680,5474,2259,4769,6405,6043,7869,4628,3871,5399
2708,5338,5312,5703,5510,6287,7269,7624,7288,6282
671,682,869,1221,4256,4070,8624,9581,8179,3602
1683,1598,3738,5127,8496,9508,9698,7998,5818,1605
3459,5039,3243,7371,7371,7086,8264,6955,2849,7812
3077,4646,6684,7413,8051,8823,4579,7055,4926,5974
1955,5866,7999,9016,9016,8615,2182,1695,2903,6698
5857,7687,8839,7244,9263,7936,1289,2783,2747,4993
1267,2127,1686,1744,1802,2077,6112,5543,8306,8722
2807,4955,2114,1126,1369,2330,5081,7119,6512,8726
1729,1142,2752,2997,6985,6848,9177,9076,6885,2336
1757,3286,5743,6541,7473,5529,5289,7314,6894,7320
2797,3479,9043,7837,7796,7090,1750,2655,2740,4418
1313,2131,1772,2348,3421,7554,8627,8854,3023,2365
1204,2373,4193,7111,7111,9163,8723,5466,6691,1449
1741,1846,2169,3120,7328,7619,9000,8465,7851,4032
5749,6693,6512,5992,5582,6433,6428,6426,7799,7151
6229,7369,7557,6443,6443,6944,6789,7011,8007,7509
6462,6770,6976,5804,6268,6371,6678,6681,7732,7266
6427,7335,6367,6050,6919,6638,7533,3949,6539,7487
5794,6908,7383,5985,5985,6901,6647,7190,6108,7707
6159,7372,7373,6076,6076,6589,6544,7310,7128,7210
5785,6673,6432,5277,4863,5007,6224,6232,6319,5784
5728,6792,7275,5960,6694,6855,6831,6326,7968,7347
5693,6067,6163,5454,5454,6024,6578,6471,7248,6144
7791,8508,7204,7311,7908,8059,8563,8451,8757,8044
6064,6016,6397,5049,5473,5380,6264,6248,6057,5619
6096,7024,7152,5952,5952,6568,6327,6907,7136,5965
5568,6768,6869,6380,5890,6801,6264,6869,7296,7232
4842,6049,6484,6104,6523,5700,5721,6176,6273,6662
3894,4049,4732,4701,4701,4408,5118,4658,5879,4720
5504,5908,6387,5166,5473,5062,6784,6555,6304,5193
5974,7081,7219,5711,5711,6106,7054,7014,7670,6367
5909,6391,6734,6493,6493,6389,6050,6093,7453,7173
6462,6897,6671,5092,5092,6154,8104,6082,7150,6658
7025,6807,6960,6034,6028,6549,7209,6857,6532,6484
6864,7542,6910,7071,6797,6308,7920,7511,8237,7502
6256,7398,7732,6314,7003,7271,7010,7887,7975,7846
5047,6902,6743,5991,5991,6732,6604,6482,7115,5658
5899,6870,6855,6389,5449,5418,7910,7670,7321,6430
6187,6848,7059,5644,6165,6096,6813,5879,6489,7130
6819,6530,6969,5569,5569,6182,6559,6494,7252,6754
3598,4858,5571,4176,4176,4519,6928,6344,5965,4855
6653,6326,6700,5089,5089,5345,6621,5896,6847,6129
5788,6343,6181,5540,5209,6233,6781,6416,6464,6562
6359,6219,6604,5523,5523,5021,7012,6319,6941,5651
5472,5874,7133,5418,5418,5268,6558,6732,7474,6707
6656,6560,6550,5008,5782,5917,6918,6699,6921,6293
5375,6705,7038,5939,5939,6117,6932,6598,5721,7463
6688,6712,6532,5677,6130,6808,7093,6976,6031,6077
903,964,1264,1125,1852,2108,4556,7494,8038,4635
1677,1437,1429,1497,3091,7726,8475,8609,7692,5883
1087,1254,1326,2393,8497,9275,9618,7478,4128,1389
1053,775,1007,1937,2915,3719,6256,7882,5520,7681
1335,891,970,1111,1111,1585,4783,5491,6721,6365
1120,914,1186,1157,1157,1527,1568,5861,6843,8247
1115,1279,1695,4194,8842,9428,8605,7890,4430,2170
971,829,1055,2108,3125,3683,1934,9341,8073,8482
1754,2682,3234,3000,3300,3362,1935,4283,4996,3370
820,890,1181,1007,1663,2496,8000,5317,7041,6574
1659,3937,8426,6961,6961,5481,5372,4462,2837,1606
1608,1419,3110,5399,8399,8941,9958,5578,2409,1517
2122,2243,2995,3414,6404,7809,6251,7195,7296,2693
1693,3558,4693,8782,5396,6986,3003,1780,1815,1486
9524,8258,7435,2063,2063,1797,8380,9667,6992,8945
2031,1823,3452,6731,9437,8747,8796,4687,2021,1916
4762,5795,5758,7006,4973,6008,6677,8027,4744,6738
1901,2945,4829,1766,1766,1793,5722,7936,6713,9863
1337,1791,1938,2095,2095,1482,3722,6183,8439,9004
2756,4826,7791,9439,7841,8502,2294,1559,3973,7684
1532,1079,686,2165,5027,3856,9662,9053,5331,5087
1937,3806,9445,9359,8639,9067,6008,2626,2240,1557
2491,3348,6660,5884,7824,8868,4690,7576,2688,1177
4750,6560,8251,4705,4705,5875,8241,8187,6002,5557
3806,4819,8286,9338,7973,9028,2246,1510,1325,2878
3044,7164,8278,8433,8433,6684,1570,2103,1548,1545
1640,5990,8161,8548,8548,8581,1825,2185,1865,2325
1712,1943,4031,8829,7705,9511,7453,3269,2325,1819
7781,7633,7525,7853,6850,8271,2907,4353,6900,7159
4389,6420,5755,6045,8295,8512,4994,4220,2733,1914
994,1014,984,3469,5166,5962,8346,8691,8357,1787
1263,1825,2368,9288,7347,9482,7107,5796,3681,928
3175,5044,7354,9115,9300,8952,3742,3161,2621,1388
5142,6348,7802,5881,5881,6197,8356,8423,6671,3002
1677,1548,3222,6232,9179,9088,8236,7787,7068,2191
5511,7521,9101,9876,6883,8957,2738,2466,6226,7391
1475,2405,3270,5433,9247,9392,9603,8189,3606,2128
3424,3151,2427,2143,2143,1637,3897,8365,8038,5753
7102,7737,7330,5975,5975,5866,7923,6196,2653,5733
2448,2957,5924,9381,9170,9133,8182,1979,1814,2282
6641,7287,9339,9230,9230,6630,2308,4216,2683,2623
4183,7237,6982,6903,6903,6971,8094,8174,6649,7027
3832,6000,6703,7554,5772,6383,8273,7307,5660,6339
6322,5388,7050,8428,8428,7885,2076,2265,3759,2770
4264,5908,6745,8793,5763,6361,8867,5639,6698,4466
1060,988,1439,5179,8798,9190,9223,8998,4353,1852
3593,4534,8291,9576,8202,9146,1957,1579,2284,4013
1561,1628,2910,8022,9291,9544,9059,3385,621,1632
1961,2720,1480,2690,2690,6017,8149,8120,6354,1778
2879,4387,6558,1733,1782,2426,7808,8254,5087,8121
8874,6762,7775,7585,6151,4107,1683,1756,1685,2837
2054,2467,5341,9446,9158,9229,6177,4464,1351,1665
2052,3312,5932,8578,8578,9396,7169,2606,1772,2714
1643,2048,2887,6385,9038,9480,8248,7726,6765,1348
2781,3145,8167,9759,9746,9334,5401,1709,1446,1522
1830,2772,5245,9191,9895,9183,8276,2811,1471,2621
1487,1336,1606,1796,5550,6713,9627,9554,7803,4753
6991,8173,9859,8649,9201,8780,2864,1591,2850,4504
1372,1774,3437,6826,8519,9310,9881,8237,1700,1762
1076,1350,2160,6574,9741,9461,9434,4961,3416,1342
4384,5548,7375,6245,5770,7059,7652,8981,6648,8530
5679,5955,8162,9227,5957,3097,2537,2323,4251,4952
1687,7585,9147,9431,9851,8835,2991,1310,3012,3396
1567,1519,4157,4592,8280,9060,9444,6917,6514,1465
4964,7225,8646,9526,9526,9246,3442,1742,2266,4669
3736,6129,7686,8585,4805,2437,1760,2497,4925,4867
1804,1671,3164,8659,8659,8905,6012,3187,1750,1694
8709,5121,4107,4854,4854,2347,3622,2234,2628,2799
1682,5246,8207,9650,7368,8771,2437,1746,2048,6727
1301,1826,3289,9016,9016,9546,8760,3062,2011,1533
1630,1999,6358,9408,8455,9484,9544,3795,1727,1282
1035,868,1073,3243,3243,7483,9226,7486,4565,3184
1867,2405,5298,8989,8964,9100,6928,1818,933,1817
4346,5701,8160,8688,6033,5252,2140,1955,4856,6166
3022,4462,8377,8997,7452,8923,3878,1879,2773,1747
1155,1140,1597,1187,2660,1952,7797,8145,8449,8032
1777,1154,1625,3029,3029,5223,8134,8554,6008,2232
2616,4191,7615,9180,9163,9388,2275,1927,2232,3404
1654,2948,2286,1167,1167,986,5812,5528,6113,6767
2072,4245,5786,1445,1445,2259,7799,8188,9052,5971
5187,5272,4525,8625,5800,7105,1961,2389,1656,3177
8542,6723,7743,6437,6437,6836,8047,7931,7963,8505
3835,5626,7693,9865,6156,9121,4442,1655,2159,2807
5015,5401,6673,3250,5107,6716,8486,8684,8261,4966
8994,5838,6811,7624,7624,6948,9356,8366,8219,7840
5319,5466,7043,7695,6602,7627,1774,2095,1137,2285
4061,5744,7204,7078,7078,6954,6847,8884,4021,2552
1530,1712,3027,8421,8367,8676,2946,2190,1987,1394
4690,7737,6593,7606,6688,5828,1963,3348,2387,2075
8678,5636,5879,6593,6593,6272,8956,8547,5727,7256
1559,4263,5851,8311,6604,8563,8238,3067,1980,2202
3250,4889,7937,9597,6357,7198,1929,2193,1889,2425
3463,5560,8161,9317,9317,9185,3730,1471,2677,1522
3906,6365,8694,9319,9319,8969,1808,1378,2913,4513
5094,6335,4042,4885,2242,2123,1428,1455,2626,3771
1741,2339,3586,9944,5800,8821,6370,2425,1767,1708
5615,4935,5864,5345,5345,1800,5312,7051,4442,9878
3577,3691,6592,8217,6764,7577,5778,2132,2053,2994
1575,1060,1559,6374,6374,9049,8812,8078,2640,1488
3060,3347,7496,9613,9927,9595,2931,1730,1569,1596
5046,5568,7707,8707,7775,5513,1762,1700,1610,2847
1903,3440,4906,6328,7995,8215,3541,2244,1810,1813
2016,3867,6307,9282,9761,9179,6613,1769,1637,1501
2052,2136,3820,7800,9765,9480,8247,6263,2469,2422
1435,1536,2386,7051,9536,9492,8952,8630,2243,2041
7369,7207,4289,5755,5755,3988,1902,3799,7567,7959
2534,3688,3842,8726,9101,9029,6054,1975,3062,2694
5769,5555,8138,6866,6866,6160,8914,7834,8085,6392
9486,6891,2313,1991,1118,1163,3771,6152,7236,6861
1831,2117,8997,6267,8547,9367,9584,5774,1668,1564
2342,7160,9667,7996,9414,8908,2408,1754,2151,4054
1514,5054,6247,5023,4584,3497,2789,4764,8531,5908
1917,3189,5640,9131,9489,8630,6179,2383,1940,1051
3273,2140,3471,3585,3992,4034,8826,7703,8304,2470
1936,4268,6046,7855,7194,7246,3924,2991,1918,2331
2122,2648,2263,1300,1300,2078,6839,8771,5659,7211
8437,5861,6934,7013,7013,7454,6863,8321,6890,7571
1089,937,1198,4360,7415,8868,9353,8603,8155,2547
2550,4618,7636,9306,9359,9572,4527,1667,1766,4140
1460,1692,1723,1440,2682,1891,6579,8396,9325,9478
1673,1555,2822,5955,9159,8946,9896,5527,1629,1042
5901,8069,8999,7469,7469,1534,6074,9295,7783,7334
8330,5432,5221,5797,5797,6695,8430,7971,6373,6169
1882,1976,4615,7446,8442,9221,8167,4244,1783,2705
1367,1672,1483,1714,2240,2365,6597,7431,7686,8908
8526,5138,6653,6926,6926,7454,8275,8194,7733,6463
1916,4223,5716,9442,8860,8112,4188,2587,3278,3462
1677,2302,4637,9168,9995,9383,8240,3386,1687,1542
2345,3210,4331,1748,1748,1570,5072,4810,7822,9017
1819,6900,8571,9647,7872,9322,2314,2184,3900,7463
2619,1729,2238,7509,8807,8328,9592,7130,1371,1868
2070,1886,7160,9377,9377,9898,9492,3746,2133,1589
3588,5956,8293,8037,6951,1889,2107,4759,6532,6004
4457,6888,5419,5893,4534,3424,2054,1215,1843,1833
6102,7558,8959,8715,8200,3411,1695,2072,4167,4964
3198,7541,7146,8760,5550,5515,8022,8095,4459,7337
2063,2415,5837,9300,9972,9212,6861,1976,2253,2523
1544,1473,2806,8515,8700,9595,9425,7170,4048,1745
3185,4005,8388,9475,9820,9245,6351,1762,1303,1354
1776,4939,9829,7450,5758,8566,2915,2697,3956,2894
7605,5897,5689,6300,6300,6878,8392,7922,8067,6171
4347,5855,7386,2693,2693,2181,2340,6195,2208,1509
1782,1661,2709,8253,8253,9070,2327,3320,1846,1952
1892,1667,3717,3742,6297,7288,8753,4669,2074,1456
1220,1117,1866,4343,4343,8719,8864,8543,7196,1545
2544,6481,6365,6971,6971,7781,9620,8649,8221,7607
7764,5224,2902,7314,4765,7458,8865,7450,5662,2193
3040,5324,7935,9254,9254,8905,2011,1533,2010,3773
3728,4928,7390,8810,6913,7672,3929,2375,913,2636
2321,1309,2395,3573,8938,9138,9930,8129,5730,1378
6474,6794,6916,8989,7107,7961,8035,8738,6398,6092
1900,4334,6658,7355,8241,6312,5636,1836,4011,3789
2204,2709,5561,5270,6796,5604,7446,6951,4698,2830
1436,1748,1738,1873,4848,3670,9119,7643,9732,8742
1291,1139,1617,1433,1705,2188,7891,6264,7485,8442
2787,3644,1614,1629,2703,3446,9167,9525,9495,9287
1580,1392,2456,6129,1967,1966,7875,6612,7645,9614
1625,1785,4304,8321,8742,9235,8410,2670,1984,1783
1793,2678,7778,8667,9700,9233,2032,1821,3662,4504
6191,6157,6370,7045,7045,7152,6888,6399,8532,7768
4463,4517,6892,8071,6466,6999,2029,1971,1633,2451
3951,5649,8006,6687,6687,6966,8867,8007,6936,6252
1480,3964,5339,8414,5229,8605,5742,2307,1745,2048
1145,1109,1042,3379,5781,7122,9064,8702,8375,1935
1354,1761,3804,8715,9476,9447,7643,5060,1892,1576
4929,5191,8527,8656,7994,5984,2195,1628,1566,2072
2708,5338,5312,5703,5510,6287,7269,7624,7288,6282
2523,6548,8868,6616,9693,8942,2168,2755,5785,2152
2608,4491,7528,9288,9288,9242,5801,1923,3054,6807
4750,7566,7915,8875,6481,5416,7473,6584,4621,5480
3252,6518,7686,6609,6609,6450,8754,8602,7329,4256
8799,7006,6090,7873,8232,7275,8461,7681,6962,7615
2372,3363,6140,9384,9384,9170,7548,1994,1659,2482
1711,3879,9515,8505,6358,6537,2561,1469,2807,1489
2122,6667,8962,9573,9407,8949,3561,1627,1711,4430
1096,1557,2303,8169,8169,9041,6945,4127,2118,1323
3151,3796,7705,6662,7551,8566,1782,2069,4390,6491
6024,3089,2289,1843,2120,2090,4736,7074,9627,9465
2003,3543,9831,9190,9188,8543,5013,2305,621,1249
2067,2079,4420,9326,9326,9513,7555,3477,1782,2115
6700,6127,5928,6513,6513,7348,7943,7783,5798,7266
3880,4909,5466,5778,5130,6367,7868,8518,6514,8491
2926,8048,8254,8539,6744,6014,9097,8373,6414,5493
1568,5296,8048,9522,9522,9511,4547,2060,1565,2498
2374,3424,1879,2119,2119,2416,7893,6505,6278,6563
5237,8361,8272,6734,6734,7036,8610,8001,8335,6006
1507,1959,3322,7213,7994,6797,6446,2293,1492,2421
1848,2209,4092,8415,9964,9585,8799,3493,2004,1951
4101,7944,6567,6169,6495,6256,5429,7895,5896,5015
2080,5879,8558,9818,6437,9152,2465,1616,1764,3646
4134,5524,4546,1225,1225,1220,5710,2615,6647,3532
1984,2155,4538,9693,9693,8901,8452,4274,1260,2363
2006,3598,7152,9464,9641,8755,5858,3000,2249,2199
1305,4887,8150,6720,9374,9516,4271,1901,1488,1670
2369,3554,7432,9432,8645,9676,7733,4019,2207,1873
5383,5660,5795,6892,5734,6303,7777,8278,6189,7294
1277,4266,6351,8541,8128,7735,7262,2183,1593,1784
3406,6454,7580,5541,6664,5124,5586,4312,7321,7115
3568,6433,7351,9024,8893,6670,1826,2051,2700,3214
2707,3038,5134,9533,9903,9380,7549,1802,1818,1752
2014,5760,6158,8750,8875,8495,4428,1454,1117,2065
2405,3365,8196,6655,5670,8897,7436,2917,1951,1743
1633,1716,7007,8768,8768,9226,8677,6590,859,1706
3113,4059,1544,2996,2996,7712,8679,7403,8153,2145
1284,1122,1333,4571,8238,8753,8348,8368,7263,1438
3963,5396,7860,9249,7708,8711,3898,1827,1923,2090
6088,5731,7966,5907,5907,6038,5692,7305,7644,6113
3395,4231,7256,8445,8458,6619,3764,1743,1865,2086
3116,4190,7145,8600,9471,8442,5491,2174,1551,1969
3238,6859,7950,6210,6210,5467,8235,7709,7163,1782
4752,5374,7994,8173,6857,7479,1958,2207,943,2952
3125,4793,8081,9464,7430,8875,2200,2677,2903,2807
8916,5434,5957,6844,6844,7430,5857,7657,5594,6896
6371,6293,6616,6795,6795,6618,6328,6494,7066,5729
4904,6983,8778,8055,9408,9048,3387,3138,3122,1933
1421,1895,1741,1709,1709,1276,2949,3948,7409,8849
1672,1636,3615,9573,6283,9726,8795,3354,1940,1542
3309,5837,7561,8470,8470,8099,2269,2537,4148,5961
1054,1305,1971,8006,9915,9476,7172,7094,2667,1370
1580,1531,3153,6931,6931,9528,7853,8191,2994,1404
1584,1791,1326,1577,2338,2879,6489,7906,9107,8987
4589,5586,8747,9546,9830,8951,2989,1446,1615,1827
970,930,1260,5511,8903,9216,9461,8847,9280,1480
8874,5305,5984,6103,7108,6389,5879,8647,7586,6930
3197,4573,9766,8585,8585,8356,2521,2709,1849,4080
4371,3122,5436,8338,5010,6387,7102,8151,6250,2385
4917,5076,7954,8088,6023,2922,3256,3176,3308,4531
2806,4787,3307,6032,6032,6577,5622,6883,6123,3234
1115,1276,872,3574,5811,6319,7142,9488,8196,9630
1105,1096,1131,2171,2964,3872,9727,9924,8156,4784
2499,6374,4287,5621,4271,3714,2357,1448,1322,2155
2361,2160,2433,5251,5582,8046,7132,4172,1274,2386
2364,5699,4338,3724,3995,6279,8836,7192,7454,1731
3247,5613,5499,6808,6808,7077,7862,7852,5696,6641
4550,6470,8951,9920,8246,9394,1714,1448,1387,1104
3753,7335,7267,6252,6252,5781,8803,8245,4595,3139
8396,5206,5595,6528,6528,6984,5768,8830,5660,6818
988,1942,3761,8607,9028,8110,6658,5168,1634,985
2495,4245,1520,1599,2482,3764,9912,8789,6787,9313
7111,6590,7392,7740,8433,7345,7498,6610,7168,6941
1607,1642,3126,7224,7869,9256,6796,4099,1691,1586
1821,1251,1579,3223,5779,8089,8605,8241,4979,2611
3390,5127,4176,5295,5591,5051,5898,5224,5837,4558
3206,5289,7531,8452,8452,7087,1585,2038,2141,3074
2195,2742,4034,6734,6988,6972,3195,1662,3366,8085
2142,2542,5442,9613,8334,9040,7807,3097,1516,2089
1222,996,1474,1492,2279,3301,9840,7066,7985,9111
1816,2163,4111,8690,8690,8668,8928,3714,1576,3054
6558,4925,7250,6334,6334,6001,7355,7412,6532,5903
1694,3518,4618,1785,1785,2604,7480,8323,7235,7569
1535,1580,2211,7916,8804,9266,9113,7878,2866,1755
2207,6369,3410,5636,7593,7387,3014,2730,3132,4643
1428,2903,5792,8416,9152,9123,3399,1710,2344,2304
6391,6567,9178,9759,9925,8946,2176,1350,1809,1716
