2017-11-01,2017-11-17,2017-12-03,2017-12-19,2018-01-01,2018-01-17,2018-02-02,2018-02-18,2018-03-06,2018-03-22,desvio,lat,long
0.1876,0.1821,0.2225,0.6113,0.8481,0.9169,0.328,0.4686,0.2196,0.1848,0.28335283560332414,-8.021547684728466,-46.10884705022146
0.0897,0.1827,0.8308,0.8894,0.8571,0.8744,0.3379,0.1997,0.2157,0.7079,0.3390925702846086,-8.253038565801535,-46.771630625486814
0.1616,0.1914,0.3002,0.8581,0.4966,0.8831,0.5705,0.1475,0.1989,0.4274,0.2771608439957644,-7.814281164601217,-46.292473846704134
0.1337,0.1698,0.4261,0.6276,0.7152,0.7916,0.27,0.2054,0.2927,0.3127,0.23633576303405476,-8.56400514437985,-46.859423102223474
0.2274,0.1723,0.1338,0.4283,0.6715,0.6167,0.517,0.8346,0.8793,0.7576,0.2750266057836748,-4.876359460052177,-47.33230568121671
0.1944,0.1579,0.2347,0.5902,0.5902,0.9761,0.9152,0.677,0.5449,0.1913,0.3026303078381645,-14.09149506726289,-43.67992994779374
0.1321,0.1649,0.3159,0.4262,0.9212,0.9224,0.9861,0.6381,0.4837,0.1747,0.3335884125685423,-14.189663778014948,-45.42987874721488
0.3759,0.6171,0.8394,0.8947,0.7543,0.4283,0.2441,0.2789,0.2132,0.3261,0.2574857320750457,-14.285108553859693,-45.448555694529226
0.1025,0.2707,0.5133,0.8317,0.8774,0.8003,0.2107,0.1183,0.1093,0.1007,0.33022381787037847,-14.609514145402287,-45.98008725903271
0.5368,0.6245,0.7509,0.7472,0.4556,0.4291,0.0806,0.0983,0.1072,0.1102,0.27469806131257807,-14.602031124456019,-45.95331743149122
0.7763,0.5375,0.2882,0.2016,0.276,0.1887,0.8002,0.8665,0.8505,0.8672,0.2978180057611621,-13.813239793968027,-46.10155718409153
0.3967,0.4987,0.7508,0.5634,0.418,0.3475,0.1194,0.1178,0.0978,0.1449,0.22302580319077184,-14.785527782449845,-45.5790523845651
0.1816,0.52,0.4515,0.9397,0.982,0.879,0.63,0.1812,0.0985,0.1123,0.3501460514318751,-14.788741367286615,-45.595229317602005
0.0796,0.1314,0.2108,0.1945,0.1983,0.1721,0.582,0.8575,0.8424,0.8279,0.3275778965884807,-14.84803681243551,-45.52651714116164
0.0911,0.1352,0.2831,0.3543,0.8253,0.8936,0.9268,0.9154,0.8751,0.4561,0.34471927709369543,-14.278115961100418,-45.41558317518445
0.1465,0.1471,0.1958,0.3532,0.7197,0.8142,0.9614,0.9516,0.7382,0.7246,0.32964621793674503,-14.791028609492486,-45.54784476590295
0.2375,0.2683,0.8248,0.7046,0.7961,0.7778,0.3042,0.1986,0.2428,0.2221,0.27677616628283264,-14.381482656281571,-45.53918100105341
