2017-11-01,2017-11-17,2017-12-03,2017-12-19,2018-01-01,2018-01-17,2018-02-02,2018-02-18,2018-03-06,2018-03-22,desvio,amplitude,lat,long
0.5318,0.6629,0.6739,0.7366,0.2851,0.7492,0.1411,0.6864,0.6023,0.7348,0.2072421795870715,0.6081,-6.548894724441569,-43.179909283369724
0.3801,0.5261,0.6101,0.2636,0.4629,0.6749,0.1163,0.6918,0.6355,0.7316,0.20280787542236456,0.6153000000000001,-6.031975901445553,-43.27207569285449
0.4133,0.6564,0.7008,0.1823,0.557,0.7749,0.2323,0.78,0.7516,0.631,0.22019991522856378,0.5977,-6.038975708533279,-43.2899968981062
0.4621,0.7038,0.7531,0.7804,0.6466,0.7718,0.1849,0.7617,0.8833,0.8447,0.2090357555805014,0.6983999999999999,-6.423317299850072,-43.051495298171346
0.3951,0.5806,0.6385,0.8237,0.8376,0.6452,0.1625,0.7707,0.7392,0.6572,0.2079821896755158,0.6751,-5.981934534132612,-43.253213287885764
0.5427,0.7337,0.7349,0.4061,0.9404,0.8388,0.1666,0.8234,0.8551,0.7495,0.2386120598610035,0.7738,-6.0412021864992695,-43.25738989995747
0.4911,0.6698,0.6311,0.6423,0.2664,0.7098,0.125,0.6735,0.7261,0.513,0.20189954845582658,0.6011,-6.174276094578499,-42.99220575075356
0.4667,0.7409,0.7516,0.3715,0.4354,0.8717,0.2985,0.7969,0.4065,0.8137,0.21763762031822023,0.5732,-6.621091064771138,-42.936824428821076
0.2533,0.2302,0.2744,0.2756,0.4094,0.3674,0.6901,0.8503,0.7515,0.9004,0.2673147549654194,0.6702,-5.533410918759222,-43.41921973639326
0.4809,0.1963,0.6701,0.4957,0.3607,0.6985,0.2765,0.7338,0.4526,0.8098,0.2055172955684698,0.6134999999999999,-6.009884397584629,-43.239601780000065
0.5884,0.588,0.5579,0.7344,0.3353,0.7878,0.349,0.6728,0.8402,0.9957,0.20758387996716465,0.6604000000000001,-5.783005217458088,-43.1737112772423
0.3857,0.5172,0.586,0.2151,0.6752,0.7274,0.807,0.2531,0.8577,0.6149,0.2210629877558782,0.6426000000000001,-5.740942905776064,-43.19190160774626
0.5831,0.7538,0.749,0.7294,0.3827,0.7765,0.1592,0.7139,0.8203,0.7858,0.21369868740822906,0.6611,-6.164042352467947,-42.995305123150224
0.4494,0.6951,0.6879,0.523,0.5612,0.808,0.1603,0.8003,0.8168,0.8158,0.21267544287011605,0.6565,-6.022274096377064,-43.22680060253486
0.4168,0.6309,0.6552,0.2663,0.6246,0.7268,0.2263,0.7986,0.7815,0.6231,0.20328624837351336,0.5723,-5.9742899559482625,-43.24593434875368
0.5951,0.7568,0.7106,0.8344,0.1448,0.7374,0.2643,0.7547,0.7536,0.6283,0.22989181030311726,0.6896,-6.077236887508361,-43.31169102755121
0.3003,0.2735,0.2605,0.1329,0.6625,0.685,0.5857,0.5699,0.8122,0.5916,0.22618602692867168,0.6793,-5.133466850012393,-42.83899752504751
0.438,0.6704,0.6482,0.6838,0.1627,0.5153,0.8674,0.7797,0.6904,0.7589,0.20318397137132205,0.7046999999999999,-6.291810994383386,-42.90745062702928
0.4766,0.6936,0.6912,0.2243,0.6316,0.7582,0.1757,0.7885,0.7696,0.8207,0.23391062870725268,0.645,-6.046535661176705,-43.243374704193364
0.3257,0.406,0.3988,0.3232,0.988,0.6643,0.689,0.6446,0.6992,0.5802,0.21000037037004374,0.6648000000000001,-5.073617895704798,-42.876052476518005
0.4067,0.6202,0.6412,0.6069,0.1801,0.6711,0.2202,0.7237,0.0663,0.7547,0.25082990894672474,0.6884,-6.031919484418272,-43.28554894478441
0.4007,0.5929,0.6684,0.7802,0.7379,0.7053,0.1028,0.7701,0.5752,0.7522,0.212449544598241,0.6774,-6.591943336795207,-42.937631804577926
0.5021,0.77,0.7279,0.7632,0.1585,0.8015,0.5216,0.8252,0.7931,0.6104,0.20785644217958596,0.6667000000000001,-6.3865673064602495,-43.132610582996605
0.323,0.4709,0.5096,0.0842,0.5187,0.7551,0.739,0.6979,0.6754,0.5886,0.2087929500725539,0.6709,-5.078979578895876,-42.83562755006668
0.4558,0.598,0.6787,0.7152,0.1696,0.7654,0.1992,0.4278,0.6091,0.8045,0.22405404630728423,0.6349,-6.397347089869683,-43.09542033023405
0.4745,0.7007,0.6981,0.5605,0.2165,0.7341,0.1577,0.7841,0.7997,0.7531,0.2341669300117143,0.6419999999999999,-5.993658305443192,-43.30589597063624
0.3745,0.5774,0.6401,0.69,0.2509,0.7055,0.1694,0.6966,0.7042,0.78,0.21477394938244565,0.6106,-6.262670318535861,-43.02831802517515
0.2647,0.2888,0.3754,0.6594,0.4276,0.3796,0.6784,0.4133,0.6785,0.9431,0.21781810352269212,0.6784000000000001,-5.532262419134178,-43.40762962256333
0.3638,0.3822,0.3939,0.1551,0.3018,0.6394,0.2715,0.748,0.7549,0.717,0.22103674505988063,0.5998,-5.317205740115962,-42.87726427881917
0.2775,0.3757,0.3745,0.5373,0.2885,0.8176,0.7267,0.7611,0.7899,0.8545,0.23391583505374083,0.577,-5.544680326440257,-43.42662954482189
0.314,0.4771,0.545,0.5991,0.7613,0.5884,0.2705,0.6611,0.9146,0.8919,0.21666866665743598,0.6440999999999999,-6.673188145262582,-43.103374298494636
0.46,0.7417,0.7421,0.7313,0.617,0.8027,0.1312,0.807,0.4162,0.6806,0.21594848048139217,0.6758000000000001,-6.599346628907956,-43.2542912662267
0.3855,0.7218,0.7262,0.6686,0.376,0.8372,0.1674,0.849,0.1098,0.7825,0.27819381333483634,0.7392,-6.675344101944468,-43.22302989433936
0.3844,0.7042,0.7329,0.7937,0.7069,0.7095,0.1928,0.7467,0.4052,0.762,0.20697612342168037,0.6009,-6.610644245102633,-43.26978665087832
0.3715,0.6022,0.6614,0.703,0.4203,0.7305,0.0734,0.7289,0.6431,0.7416,0.21634469641446416,0.6682,-6.684478709328847,-43.12708908332944
0.3104,0.4858,0.6484,0.6307,0.443,0.7373,0.0729,0.5972,0.768,0.7587,0.22235119968194458,0.6951,-7.90531738896092,-43.65691617656909
0.4593,0.6518,0.6129,0.6551,0.6464,0.7583,0.3509,0.716,0.103,0.683,0.2025120355819761,0.6553,-6.616048241064173,-43.25819875304615
0.3297,0.7395,0.6253,0.6125,0.5951,0.7091,0.045,0.757,0.7418,0.7248,0.229045598565487,0.712,-7.9936340395057695,-43.59048372997715
0.3229,0.5609,0.6319,0.664,0.6783,0.6531,0.2334,0.7151,0.1624,0.7439,0.21396094892916012,0.5815,-6.679648963179831,-43.20160489014664
0.5128,0.8077,0.7855,0.776,0.8523,0.8391,0.2451,0.1432,0.2909,0.665,0.272979967518986,0.7091,-6.659153270445085,-43.28218340179917
0.4294,0.6069,0.7512,0.6921,0.5663,0.7736,0.1382,0.7571,0.7838,0.7711,0.20695999640295493,0.6456000000000001,-7.975385981122241,-43.60355624869237
0.4699,0.6958,0.7959,0.7926,0.5768,0.7262,0.1804,0.7834,0.8631,0.7978,0.20805643171451774,0.6827,-6.478577794080242,-42.89707527016417
0.4132,0.7002,0.7221,0.7315,0.404,0.7665,0.1908,0.782,0.7822,0.7566,0.2095914409299939,0.5914,-6.6542741593972,-43.229900713597495
0.3812,0.6098,0.6822,0.7706,0.6747,0.776,0.1079,0.7617,0.3963,0.6308,0.2177609943646168,0.6681,-6.63545185120115,-43.098657958586514
0.4257,0.6089,0.59,0.1873,0.6142,0.7159,0.5638,0.6954,0.1042,0.8183,0.22916791539053727,0.7141000000000001,-7.4147949310611985,-43.678205140803854
0.3628,0.5255,0.5498,0.7046,0.5247,0.8041,0.1455,0.7263,0.2781,0.7948,0.22425395723004163,0.6586000000000001,-7.97215204609941,-43.56313206090701
0.4863,0.8652,0.7891,0.5211,0.7615,0.7989,0.8094,0.7969,0.222,0.8509,0.21031849419392487,0.6432,-6.774482848669214,-43.49265830353541
0.5052,0.7409,0.7458,0.8391,0.9379,0.828,0.4233,0.798,0.3139,0.7778,0.20399560153210275,0.6239999999999999,-6.595034715544183,-43.23866058028303
0.3227,0.5406,0.5677,0.65,0.5721,0.6652,0.771,0.6071,0.8542,0.1596,0.20233613287464663,0.6946,-6.755632331959525,-43.5446711278189
0.402,0.6657,0.6988,0.7513,0.7945,0.6683,0.1388,0.756,0.8062,0.5888,0.20844462733941277,0.6674,-6.725987927583582,-43.043411199280214
0.434,0.6744,0.6781,0.7243,0.4581,0.7677,0.1095,0.8049,0.6967,0.6415,0.20990370702353547,0.6953999999999999,-7.944578972864424,-43.683324429924404
0.4006,0.5248,0.513,0.7298,0.844,0.7851,0.1748,0.652,0.9349,0.7936,0.2319807903924614,0.7601,-7.858383018359419,-43.61837734288147
0.5214,0.8234,0.8021,0.8505,0.2647,0.8124,0.2781,0.815,0.7904,0.8263,0.2340502892305175,0.5858000000000001,-6.333582655094942,-43.19796578991354
0.3951,0.5737,0.6854,0.7121,0.7944,0.7766,0.1425,0.6835,0.7789,0.7223,0.20756770381412104,0.6519,-6.738356469990787,-43.15659818641335
0.3932,0.5879,0.5885,0.642,0.6341,0.7929,0.1176,0.6724,0.7371,0.7483,0.200328435880237,0.6753,-7.909565833168997,-43.73196875655892
0.3574,0.6082,0.6706,0.6766,0.7137,0.6277,0.0555,0.6422,0.7472,0.7475,0.21674381293232903,0.6920000000000001,-7.9823505275679185,-43.595739797721656
0.4724,0.6926,0.7537,0.8082,0.0697,0.8016,0.2667,0.8033,0.8616,0.8072,0.2720533811997605,0.7919,-6.4424443632734025,-43.000964878773146
0.4038,0.4488,0.5073,0.5802,0.7089,0.6848,0.1225,0.7308,0.1207,0.6992,0.22984791590189468,0.6101,-7.865411033960781,-43.67564549624353
0.5044,0.6828,0.789,0.7769,0.4155,0.8112,0.7178,0.7719,0.1579,0.8256,0.21881215180555622,0.6677,-6.745384485592148,-43.440780780543996
0.3757,0.6648,0.6685,0.7159,0.7104,0.6557,0.2965,0.7288,0.1336,0.4018,0.21380412661021198,0.5952,-6.615431678481184,-43.293635259673344
0.351,0.5188,0.5806,0.666,0.7972,0.6595,0.0439,0.2544,0.6855,0.6525,0.23380978118500043,0.7533,-7.8060517039247905,-43.72118823448356
0.3917,0.6368,0.6649,0.742,0.6076,0.8012,0.2312,0.8424,0.4676,0.8087,0.20048483151267749,0.6112000000000001,-7.978031562075727,-43.543592410812025
0.4198,0.6347,0.5801,0.1486,0.3237,0.7177,0.5471,0.6428,0.1614,0.6805,0.21101012192678234,0.5690999999999999,-7.423397601403514,-43.67591388282987
0.4085,0.7134,0.6804,0.74,0.7116,0.7521,0.0789,0.7368,0.7237,0.744,0.21835415778551645,0.6732,-7.959698878151274,-43.70757968126157
0.3883,0.5345,0.6077,0.7276,0.7673,0.7081,0.0962,0.6808,0.2375,0.7942,0.2388928109238767,0.6980000000000001,-7.875616567557688,-43.634277154077395
0.5318,0.6629,0.6739,0.7366,0.2851,0.7492,0.1411,0.6864,0.6023,0.7348,0.2072421795870715,0.6081,-6.548072136429043,-43.180178408622034
0.3879,0.5012,0.6132,0.7634,0.7078,0.7786,0.1685,0.1909,0.7164,0.7988,0.2398681630952025,0.6303,-7.814200010637555,-43.75231652107665
0.5702,0.78,0.7963,0.7788,0.586,0.8261,0.2172,0.8226,0.8347,0.4788,0.2036505342765177,0.6174999999999999,-6.363780152898176,-43.17937103286519
0.4092,0.6977,0.728,0.7213,0.7757,0.7646,0.3444,0.7566,0.1651,0.7924,0.22326353635707435,0.6273,-6.622445589825727,-43.30266351294525
0.3484,0.6469,0.659,0.6385,0.666,0.729,0.1212,0.7692,0.7378,0.6977,0.20489993791008226,0.648,-7.986088191119162,-43.583476870761004
0.454,0.5896,0.7046,0.8158,0.7807,0.7663,0.1112,0.8179,0.7647,0.7675,0.2231289116681705,0.7067,-7.908991583356481,-43.83612749042018
0.4076,0.7541,0.7149,0.7153,0.367,0.722,0.1638,0.7258,0.717,0.7661,0.21174425454621745,0.6023000000000001,-6.586886408831411,-43.21346117456513
0.5078,0.689,0.797,0.7843,0.4515,0.8173,0.1826,0.7855,0.6431,0.8208,0.2094377682696647,0.6382,-6.590617020254254,-43.458969633716116
0.5084,0.8002,0.7561,0.8076,0.126,0.8023,0.6493,0.8034,0.8292,0.7736,0.21977710653194876,0.7032,-6.3712836885143185,-43.13113039410911
0.1171,0.6661,0.7214,0.8967,0.233,0.3673,0.489,0.8225,0.3607,0.7819,0.269097640478528,0.7796000000000001,-6.718924651340168,-43.604497448409404
0.6027,0.7714,0.719,0.7668,0.6046,0.7752,0.1961,0.7295,0.235,0.7731,0.22165338406319599,0.5791,-6.568539620650143,-43.32112370736741
0.3752,0.5687,0.5768,0.7555,0.6995,0.7997,0.1537,0.6534,0.6455,0.7935,0.20207674147324436,0.6459999999999999,-7.868574447699508,-43.622014227116786
0.3859,0.6352,0.7141,0.744,0.7461,0.7713,0.1562,0.7382,0.7931,0.7779,0.2095420562401098,0.6369,-6.639700295409233,-43.24539609824911
0.4484,0.6952,0.6721,0.7153,0.7009,0.7222,0.0667,0.6903,0.7409,0.7831,0.21501058087659056,0.7164,-7.988201835030585,-43.625247423473674
0.4015,0.6637,0.631,0.6716,0.7493,0.7342,0.0793,0.7231,0.2294,0.5997,0.2325521676240982,0.6699999999999999,-6.681727346449205,-43.2774655845592
0.4393,0.6834,0.7065,0.7642,0.7704,0.7257,0.3382,0.7378,0.1462,0.7301,0.21759656757913765,0.6242,-6.6417927829354255,-43.29242124137443
0.3385,0.6188,0.6791,0.6703,0.5786,0.738,0.1442,0.7366,0.8318,0.7743,0.21311110195805796,0.6876,-6.597077838171506,-43.197694448663476
0.3955,0.6335,0.7324,0.7519,0.7818,0.7491,0.1751,0.8111,0.7406,0.7439,0.20491041646968017,0.636,-6.719974421167465,-43.11832847797799
0.4564,0.7829,0.7705,0.8031,0.7771,0.839,0.4779,0.8048,0.2568,0.7703,0.20053702235082013,0.5822,-7.659971534470133,-43.73115916480432
0.5533,0.8198,0.8018,0.8499,0.3695,0.8553,0.3031,0.8133,0.8867,0.8449,0.2178994018654786,0.5836000000000001,-6.441933582616576,-43.193384751297465
0.42,0.6281,0.7126,0.3045,0.771,0.7708,0.12,0.7526,0.7388,0.7985,0.23662632261765715,0.6785,-6.585836639004112,-42.942889349654266
0.4081,0.7307,0.7562,0.883,0.576,0.8695,0.2625,0.8419,0.7773,0.7653,0.20736602234267362,0.6205,-6.627786116631572,-42.93709281540743
0.4253,0.6005,0.7554,0.757,0.2854,0.8005,0.2045,0.8248,0.851,0.6264,0.2327216496637608,0.6465,-6.681748502834438,-43.17088103009787
0.4361,0.6577,0.6427,0.717,0.7626,0.7728,0.138,0.8281,0.7041,0.6848,0.20376405991025776,0.6900999999999999,-6.732903109130381,-43.024678924942044
0.4825,0.7313,0.7038,0.7654,0.7764,0.7392,0.1029,0.7678,0.1866,0.7527,0.2558527884024978,0.6735,-6.707031628947734,-43.29686845603028
0.3999,0.6572,0.7284,0.5091,0.5091,0.7365,0.1499,0.8685,0.9447,0.635,0.23280152276134278,0.7948,-6.729711486878009,-43.033034365083246
0.4847,0.7329,0.7053,0.6721,0.5852,0.8058,0.4679,0.8051,0.0877,0.861,0.22987688999887648,0.7733,-6.736115887767975,-43.58347539342915
0.4164,0.5392,0.7951,0.7966,0.4961,0.6793,0.5175,0.8268,0.0938,0.6752,0.2232719418108778,0.733,-6.701138008714602,-43.629829939421576
0.4723,0.6066,0.6616,0.7092,0.7929,0.7148,0.1562,0.7426,0.4135,0.7698,0.20088995467391815,0.6367,-7.539748740941301,-43.84704109778984
0.5502,0.8253,0.8067,0.7459,0.8259,0.8408,0.2179,0.7705,0.3785,0.7324,0.21596102246058713,0.6229,-6.6870890296402825,-43.29093957515508
0.3556,0.4927,0.5522,0.6503,0.279,0.6061,0.0765,0.1662,0.6298,0.7312,0.2226599659670423,0.6547,-7.856135384008198,-43.665940736511345
0.4077,0.7664,0.7302,0.7552,0.1855,0.8121,0.6618,0.8191,0.2485,0.7559,0.2404064438034518,0.6336,-6.769512059951996,-43.33378810620869
0.4,0.6006,0.6373,0.6389,0.4739,0.6693,0.1115,0.7444,0.3046,0.7564,0.20839175954064126,0.6448999999999999,-7.9848112394770885,-43.56057167768077
0.3595,0.6847,0.672,0.6827,0.5443,0.7947,0.2112,0.8755,0.7917,0.7247,0.2070385847023582,0.6642999999999999,-7.962180746445682,-43.6278107613636
0.446,0.806,0.7643,0.765,0.7667,0.8087,0.8093,0.843,0.1881,0.8509,0.2153430286775033,0.6628000000000001,-8.702212877503342,-43.83478260282472
0.3392,0.5011,0.5217,0.5914,0.7571,0.736,0.0727,0.369,0.7868,0.7444,0.23108953627929107,0.7141000000000001,-7.876432103441808,-43.644922374860705
0.3895,0.5148,0.4997,0.6638,0.4463,0.6644,0.1354,0.172,0.068,0.6901,0.22980582141354808,0.6221000000000001,-7.858134680159415,-43.61797365500305
0.0913,0.5535,0.7011,0.7025,0.6739,0.7773,0.5401,0.7903,0.5876,0.801,0.20926861101358596,0.7097,-7.990208183310213,-43.866043974712106
0.3104,0.4386,0.5079,0.6307,0.443,0.7201,0.0828,0.5998,0.6953,0.7501,0.20818545178117834,0.6673,-7.9050478943756834,-43.656377187398604
0.3809,0.7647,0.7135,0.7337,0.8264,0.7803,0.1538,0.7466,0.776,0.7717,0.21826543575299423,0.6726000000000001,-7.9955839707581084,-43.58819468800097
0.0757,0.7078,0.6332,0.7122,0.7122,0.7653,0.8918,0.7621,0.8362,0.7595,0.22595380058764225,0.8161,-8.777650204984152,-43.89986499115975
0.3593,0.5361,0.5781,0.6314,0.5713,0.6424,0.0316,0.6838,0.5246,0.7317,0.2024489952226651,0.7001000000000001,-7.889396052046775,-43.66109278864079
0.5151,0.6632,0.6113,0.8042,0.7606,0.7453,0.1166,0.7272,0.7584,0.7894,0.207260646690747,0.6876,-9.382417210638645,-44.150091267550685
0.2156,0.8071,0.7999,0.8739,0.8739,0.8155,0.8665,0.7002,0.8478,0.8665,0.20075697552568936,0.6583,-8.987295835912418,-43.99459178387072
0.4498,0.5131,0.5749,0.6375,0.6486,0.6782,0.1091,0.777,0.3505,0.7281,0.20087767311365282,0.6679,-7.862418385009544,-43.67402779006618
0.4006,0.4457,0.5679,0.2582,0.6021,0.7238,0.1992,0.7657,0.7377,0.7181,0.2065610697966961,0.5665,-7.867815328842676,-43.73264304702146
0.3323,0.724,0.5774,0.7508,0.6915,0.4776,0.0897,0.563,0.7395,0.7143,0.21509463782768326,0.6611,-8.007952513165318,-43.60166867859684
0.3591,0.5881,0.6964,0.6782,0.7525,0.718,0.1244,0.7425,0.7472,0.7447,0.21018174384195323,0.6281,-7.981577304454253,-43.597761930443326
0.3551,0.7962,0.7554,0.8212,0.8212,0.824,0.743,0.8005,0.1688,0.7785,0.22960524311667332,0.6552,-9.29507275650859,-44.03582482474478
0.4056,0.7203,0.7018,0.7068,0.6141,0.7318,0.0703,0.7149,0.6827,0.7483,0.21429110626020442,0.6779999999999999,-7.961606496633157,-43.6721416973025
0.293,0.3274,0.4096,0.5715,0.119,0.5768,0.5199,0.7671,0.6829,0.7062,0.20672631504802028,0.6481,-7.824121945392418,-43.7726620695966
