Lat , Long
-45.88100442178634,-12.246437561165285
-45.89014062500579,-12.247588583160884
-45.897410610081806,-12.245083913565157
-45.92039297410112,-12.248115687051524
-45.856709183597665,-12.255007387981324
-45.865035189325404,-12.248124539457953
-45.84635204568924,-12.258201374179741
-45.83178982003606,-12.258454070247597
-45.83140847398557,-12.256792159457532
-45.82953928589237,-12.257170497944967
-45.829205124900476,-12.255437981152413
-45.831091032286906,-12.255075006756252
-45.83074549381932,-12.253395990278886
-45.82883814312155,-12.253716645084918
-45.828489660053464,-12.251988482195486
-45.83041570669833,-12.251715867029155
-45.83004924683064,-12.250037234092574
-45.97983748004623,-12.184704256798561
-45.97085135425693,-12.185245117285131
-45.97777830703519,-12.176238051742668
-45.96804109116343,-12.176991615696826
-45.93457035659023,-12.183483598323548
-45.94191120303549,-12.197819801219865
-45.92966051039791,-12.195936900222703
-45.95603593578851,-12.193967017335467
-45.746614577102875,-12.270801864130767
-45.73325847823816,-12.278667386455597
-45.71745488876995,-12.283300958771962
-45.72302146342682,-12.274021703228225
-45.73167220303256,-12.267444208791787
-45.756196358976766,-12.263622670500913
-45.406634564002985,-12.23053276183064
-45.92974317506437,-12.120437499316678
-45.922006043603226,-12.119405912878198
-45.82824425715457,-12.148718301534675
-45.70642056803033,-12.093796465488143
-45.71029479685095,-12.09439469645627
-45.70593332927167,-12.097655330016279
-45.70975912224415,-12.098187220718584
-45.709136435607746,-12.088130721410622
-45.686029796978026,-12.291463728124006
-45.68475657040238,-12.280429368874037
-45.68351493922014,-12.269333522141284
-45.673357114425905,-12.26485773933588
-45.67501329367439,-12.290593058342672
-45.64114286141413,-12.282284891501751
-45.643913167159845,-12.272051375229912
-45.63036963394423,-12.28012864152624
-46.184197798121744,-12.181637512998867
-45.61085870996509,-12.27427108901182
-45.610126296297345,-12.264183357621539
-45.591925347838405,-12.267444377732472
-45.58189051443956,-12.271203457566461
-45.57128723058174,-12.273676002646752
-45.560618411917176,-12.275214377468771
-45.56002752576517,-12.264787075516956
-45.581436002360384,-12.26079800171934
-45.59130200058943,-12.256972575097397
-45.55973865844582,-12.254702294741808
-45.571105572191314,-12.262821979074605
-45.53462653937447,-12.292327053938083
-45.52372024508466,-12.295234424517032
-45.513355119916945,-12.296936330492109
-45.50066375042613,-12.299577343647156
-45.510738085199755,-12.286029559560845
-45.51977691705811,-12.274432219524991
-45.5317418461889,-12.280459497648652
-45.52187784285515,-12.284502290764488
-45.50011159327633,-12.285862878960241
-45.488201428580986,-12.29622571536013
-45.47639951654249,-12.292841972658666
-45.48942550555924,-12.285804549376984
-45.47644773318503,-12.282419451918543
-45.50908581068137,-12.27565371296939
-45.498617896499056,-12.275514278687016
-45.488307952325755,-12.27563015210046
-45.22024643835637,-12.391625779719188
-45.197572785101485,-12.398250722189893
-45.23717481221868,-12.381048870173226
-45.22462346485149,-12.379809466066186
-45.21228686059752,-12.382441899589478
-45.20034947053896,-12.38747575254337
-45.20178449250794,-12.375122181121595
-45.21371266208134,-12.369979260189227
-45.39426607625901,-12.303388174813156
-45.39396634898234,-12.292688308076075
-45.37917369484021,-12.305644960409243
-45.17206571798126,-14.546420081280269
-45.38418635569241,-12.287899931571046
-45.39372754851428,-12.282187311924865
-45.404874656326584,-12.28013370723298
-45.431356594009486,-12.29304145682341
-45.44157320165745,-12.285873826139552
-45.4176447810873,-12.343122181502855
-45.41032751556416,-12.334858258077947
-45.39769938866798,-12.342328674415269
-45.42145496041011,-12.332819493568572
-45.4322509386319,-12.32587430842748
-45.4432292435867,-12.328253464177193
-45.448813769694254,-12.319091223202015
-45.4593599457258,-12.322610417668457
-45.47025122686792,-12.323300917109496
-45.480759228568424,-12.324660740946648
-45.4913726263453,-12.326386293069534
-45.494665713425725,-12.316204037696995
-45.48425068650432,-12.31451239480057
-45.47381225088363,-12.312944229753715
-45.46298072751887,-12.311920541748647
-45.45255917824469,-12.30919589431111
-45.484718680485344,-12.334317877136186
-45.45397067960768,-12.331037399101655
-45.4544422987423,-12.341167197506392
-46.014468545410935,-12.16028451977645
-45.89487378050725,-12.171321584607016
-45.90139605602858,-12.163217642208705
-45.890922865612126,-12.161687704487965
-45.86745290996312,-12.155569457928392
-45.85977070566931,-12.16142946150167
-45.857664944968235,-12.152020635314125
-45.84543763239206,-12.14874896830173
-45.578927855397424,-12.22460647521725
-45.591888020805335,-12.21775698708869
-45.581463518310905,-12.214133240915103
-45.59380183334267,-12.20723754621677
-45.58380105352638,-12.20432241396706
-45.52130444370198,-12.214578695598837
-45.44467887780692,-12.276046227575943
-45.44139531555716,-12.266656483094833
-45.35454543608945,-12.27799926431323
-45.355579457286666,-12.267397021005353
-45.78142682037221,-12.161700932524598
-45.81213333937725,-12.15191209883795
-45.801562619068484,-12.153383870269762
-45.790729403046136,-12.154403328531933
-45.7792591777613,-12.15140309429411
-45.78872916286168,-12.144028704379803
-45.90653491863084,-12.081100508577087
-45.91320349517467,-12.072948641656291
-45.89669827013056,-12.075146449157359
-45.90401409804017,-12.067574361799096
-45.83697243900577,-12.12055419717329
-45.830260879431975,-12.111948109563558
-45.8102083577078,-12.141695503799802
-45.799559960197286,-12.143031844052574
-45.8081287836754,-12.13126890038224
-45.79758958490611,-12.132744694881348
-45.78676618178579,-12.133710246317678
-45.777334933354865,-12.140861776336358
-45.771053528713765,-12.124635020191649
-45.768360371067516,-12.11446287595201
-45.76015864586516,-12.12229918020656
-45.76270494534449,-12.105755016178204
-45.75528633386591,-12.112784237485508
-45.61365887737108,-12.179189243390665
-45.61599317878894,-12.167032090103206
-45.55570723947405,-12.167496973172389
-45.55160399881313,-12.17547591550815
-45.47998753209214,-12.215051126396732
-45.4868757053832,-12.209311645022419
-45.47011818752045,-12.19972196900264
-45.47876303233001,-12.192400845171726
-45.486411390516444,-12.182647767372163
-45.49116248670013,-12.171769429933171
-45.49611360210289,-12.16071716434344
-45.46016253338852,-12.167858109460512
-45.469710973873056,-12.159889448818092
-45.36503819398726,-12.222357841421525
-45.34838724019014,-12.224999885146076
-45.54867845567228,-12.184291348803544
-45.53633392185911,-12.19459908486629
-45.52979547393468,-12.201718928359115
-45.51458726791784,-12.206449305452068
-45.52037563665688,-12.197744016670535
-45.52737111449018,-12.190245696041805
-45.53571134229135,-12.184596220599545
-45.52585848743513,-12.180551543810141
-45.51576787113248,-12.188358936992833
-45.50979486406431,-12.197181338989786
-45.50019223927942,-12.194401151685899
-45.506111271722304,-12.18568172352759
-45.51446940126497,-12.17792074592272
-45.52397274433511,-12.170129214917601
-45.54777072191992,-12.164416960994247
-45.54108582938278,-12.168773433169532
-45.54052446638766,-12.159365508873867
-45.9141450579288,-12.061575253677665
-45.90416992754658,-12.053609065132479
-45.89477930927097,-12.06235564441775
-45.887264240007184,-12.069774634928143
-45.89337382391265,-12.048649520775879
-45.882133565662734,-12.04537939427115
-45.675624863242106,-12.111252061913461
-45.66841662218187,-12.102839060746367
-45.46460400806324,-12.14891301389753
-45.45397621077767,-12.157014495195357
-45.44913946441798,-12.145711790872609
-45.45850162868056,-12.137691898569582
-45.44371445157503,-12.133626032481606
-45.4543128308617,-12.125647573455806
-45.46921944116772,-12.135963339980327
-45.33486393662847,-12.149165933235349
-45.32488462041115,-12.14961831634634
-45.75468311544267,-12.025324876812306
-45.770938879637306,-11.984859264936187
-45.76130618533558,-11.979794101669341
-45.75159886576231,-11.975290983624706
-45.64814595289047,-12.065985314738155
-45.656456783062524,-12.059277720433528
-45.646429871795476,-12.055462025074483
-45.636945877091335,-12.064535966988622
-45.635323089330114,-12.05405707020824
-45.64473263146456,-12.044844829978222
-45.631998580898426,-12.043854489975843
-45.621965535114214,-12.04744511888408
-45.65494851031679,-12.048532030640061
-45.65187219540629,-12.032394947010534
-45.623951066691696,-12.036898936980304
-45.6408809231296,-12.03108755263792
-45.647383580505526,-12.022470755195094
-45.636345630357894,-12.021079350514917
-45.6579574580941,-12.023638985192102
-45.50194010916483,-12.071691731240282
-45.5016601850965,-12.060400095017634
-45.38163982047382,-12.122495809757373
-45.37753604076508,-12.110861081404863
-45.59050090521403,-12.006084431756443
-45.58098007921073,-12.007781336291862
-45.58037514793371,-12.017569234455914
-45.5904517108068,-12.015969863418636
-45.592361642872,-12.025904661325871
-45.503216332213455,-11.960971371846616
-45.480510333388246,-11.951499249996262
-45.48897906532742,-11.953424465005448
-45.54547535026764,-11.991681454988818
-45.53062658905837,-11.98999511809003
-45.5466414607538,-12.00216372803242
-45.53523726290025,-11.999528345907851
-45.998243942893524,-11.893782684970681
-45.98559378754374,-11.894633600792782
-45.99607040012628,-11.882346719380791
-45.98394367288303,-11.882829621370792
-45.98821381100987,-11.87210753431077
-45.99917202690854,-11.866721130899899
-46.006819137993396,-11.876204057502374
-45.71921832296684,-11.948456234772012
-45.69936755317474,-11.949948396219966
-45.702383236051645,-11.942762675018614
-45.68999202284351,-11.942465087034847
-45.67835751432752,-11.941538265387967
-45.66833109926784,-11.937059245547289
-45.658463260101556,-11.932662284692743
-45.64842999113453,-11.928216029800627
-45.654002540310636,-11.91911175048458
-45.646797536758676,-11.914913897270957
-45.618071763976914,-11.929868126618167
-45.606016860791755,-11.93496471915142
-45.60895164822489,-11.924223389098382
-45.62180890741324,-11.924006809630331
-45.62663134315635,-11.94812346766228
-45.616559503181136,-11.943281977995506
-45.62162593193553,-11.958862285753252
-45.631602382385104,-11.963273873248431
-45.61166850516746,-11.953941221196656
-45.599939975792665,-11.95106457148722
-45.74176494878601,-11.970827010612723
-45.731831413138714,-11.96648847402325
-45.72200762856174,-11.961992067199365
-45.74126670235029,-11.944500160816135
-45.73298364840109,-11.93884848520817
-45.72505285782342,-11.934660232706255
-45.717884236017966,-11.927984739644652
-45.711730904151395,-11.922733799964837
-45.75318901629557,-11.939702451928161
-45.74317836279691,-11.934137448886183
-45.73352761159473,-11.927601504974689
-45.72414975555835,-11.919544915824055
-45.7163509025077,-11.917465836981723
-45.70646043031155,-11.916426494181453
-45.71815811341348,-11.909617495894025
-45.694609972064725,-11.922868780132873
-45.68378421221919,-11.918206806601578
-45.69281857182512,-11.911510976171504
-45.70730421177045,-11.90799359653604
-45.71197928782389,-11.901250621613043
-45.72142788201801,-11.899106867399988
-45.53485691116993,-11.924283449241072
-45.52366076064425,-11.919844942042397
-45.53717178366963,-11.913155395797856
-45.526502690374365,-11.908543300240545
-45.63552721562506,-11.916347809810047
-45.62527708211157,-11.91252140614265
-45.61479206939311,-11.908618535950167
-45.6108507177369,-11.919116391438699
-45.64688219262516,-11.878370419606268
-45.61189351393623,-11.875522871854
-45.60115006927745,-11.872652028820294
-45.60926795645056,-11.852590593196693
-45.59795707424493,-11.851075359954907
-45.65251009923587,-11.859322408301997
-45.654354780501464,-11.867866044130206
-45.65639594792916,-11.87658308774052
-45.65863800607766,-11.885864984110885
-45.660813167301555,-11.895207581258193
-45.66303344573653,-11.90496920962945
-45.65078133832252,-11.89961120400511
-45.637505624492654,-11.899325325673454
-45.62716218221741,-11.895046700615282
-45.64866662395552,-11.88871357539754
-45.6377883709532,-11.888849824978987
-45.628326290563535,-11.88474022336103
-45.63703764384081,-11.879087563395961
-45.78158614405465,-11.85827643120945
-45.91041057485155,-11.857714637074576
-45.91983077373231,-11.850795111408273
-45.92819508190695,-11.842846389607699
-45.94437885732558,-11.832340042601997
-45.947949995113255,-11.821101791510602
-45.96291261142073,-11.81865162598987
-45.97184897668218,-11.81112210386056
-45.95437189315919,-11.810732330847198
-45.96322968593359,-11.80324015604141
-45.986455055791815,-11.798775684123047
-45.97796909431324,-11.790815355273402
-45.99541585391225,-11.791279865487844
-45.98660244960818,-11.78303267383586
-45.90845830088693,-11.835228269295921
-45.89962208945158,-11.842135650505835
-45.69639906458745,-11.789555422348597
-46.04714685559159,-11.810843028455668
-46.03102569328132,-11.80793304734607
-46.0375311969276,-11.79916814150283
-46.05314914646674,-11.77752005349227
-46.047481008795806,-11.768557502652374
-45.76169024659387,-11.863992741770145
-45.75128131936032,-11.865301536777917
-45.736471526234304,-11.862269199462267
-45.74842199708663,-11.854881841094853
-45.73406770314482,-11.851964213735137
-45.7453177791852,-11.8445883178946
-45.725224984993055,-11.864915663437055
-45.72269328882997,-11.854483935318095
-45.73455016434858,-11.874089719942747
-45.72627996290976,-11.874603826670173
-45.70846410478054,-11.885394859901496
-45.698501079891265,-11.890791269708387
-45.687819860123,-11.893353519238733
-45.67715574745667,-11.895920157712933
-45.67455582107733,-11.885467760594365
-45.68520039787866,-11.882843481910067
-45.695824407217,-11.88032406824098
-45.80395018149229,-11.78143292627699
-45.79558051321846,-11.788939459864848
-45.784314695987824,-11.786028796977288
-45.77575141409804,-11.79389525873429
-45.7731733768427,-11.78266248967019
-45.793459914126096,-11.77757450239487
-45.78169178675861,-11.774846985262224
-45.77051642224468,-11.771417312243956
-45.79031265035589,-11.766445896381315
-45.80126909803841,-11.769492408666117
-45.76777418336832,-11.760257678261082
-45.79872888861504,-11.758866790585943
-45.788051066487746,-11.755273436735923
-45.7764019483987,-11.7523416842975
-45.79604210336938,-11.747447583957698
-45.785423672065974,-11.74395421415082
-45.77370282343075,-11.741223550737542
-45.76511132243815,-11.749031844500587
-45.762799441765075,-11.737135897190818
-45.77161355514187,-11.730444251120385
-45.782756634462245,-11.732747223747184
-45.793436776207365,-11.736249656243654
-45.7914962771109,-11.725785722120529
-45.74366671138169,-11.788259512985702
-45.734546631652705,-11.790564703957644
-45.72504214606395,-11.793014648047773
-45.74147544862776,-11.77929139450705
-45.73238031692885,-11.781568349723207
-45.72291789391372,-11.78396814376742
-45.739324996049476,-11.770320674747618
-45.73013911229768,-11.772311442667483
-45.72063407368637,-11.774473773510676
-45.736432755591174,-11.758720191391202
-45.727365818735386,-11.760837003978331
-45.71792643903417,-11.762979174347777
-45.734328653507276,-11.749607198599188
-45.72519872485196,-11.751735989781901
-45.71575849152961,-11.753951805689702
-45.705735566592416,-11.755996255008931
-45.69008539211465,-11.767997048925865
-45.69347839272013,-11.779607086223072
-45.67557171059762,-11.790395378900069
-45.66892193650239,-11.782118518091526
-45.74573987434605,-11.797060856931418
-45.73664236023581,-11.799345420296897
-45.727400827673385,-11.801817874670773
-45.62155230352693,-11.807408924262749
-45.62027097153656,-11.797042278310759
-45.62938702738297,-11.77741391336431
-45.63041327500427,-11.766234704984917
-45.606499050230454,-11.761875997190714
-45.59563564812071,-11.763026479092233
-45.65583450921134,-11.7699138250354
-45.64534281198505,-11.768516955791117
-45.66231574936998,-11.761545646900878
-45.65168027795567,-11.760103379513072
-45.65695066365019,-11.751010558002534
-45.66783607140024,-11.752252079855573
-45.65104967653396,-11.783720194258034
-45.647007421361394,-11.793638536978374
-45.65356834360715,-11.80204767814535
-45.66519230049669,-11.800502370696487
-45.66617633493231,-11.81110042888895
-45.65501772092636,-11.812438837442077
-45.65652149741104,-11.822723766451945
-45.67683474941878,-11.81013523683353
-45.683031638770395,-11.81875403666858
-45.67056822512743,-11.820812737688145
-45.63939254769815,-11.81896074247981
-45.64084714453862,-11.829403909374358
-45.637047721158986,-11.808837631539223
-45.63222464915682,-11.825090247125058
-45.63117799260237,-11.815197124374881
-45.622263016775,-11.817522884841969
-45.58324728754389,-11.80746046060085
-45.58155835226056,-11.818056009555896
-45.57129439233371,-11.817379162764741
-45.57326030931297,-11.804393634048958
-45.596518019781065,-11.807085772353876
-45.58010450472258,-11.828080445399221
-45.56981606081863,-11.827388980533584
-45.608163469994444,-11.840471602894235
-45.59713000002924,-11.83963787864915
-45.58598834175591,-11.838899013453137
-45.600902056213265,-11.82908773791844
-45.590629171554426,-11.82848648701204
-45.60263916329019,-11.819204731712864
-45.5921491686307,-11.818601463248354
-45.603687844662744,-11.811014923788754
-45.558834396451005,-11.794552266289887
-45.556692497731525,-11.804788446432815
-45.55542682040601,-11.814780199960445
-44.75732720187421,-11.847970580108768
-44.831741907397806,-11.872678743902283
-44.82666704913095,-11.879794730635407
-45.817330871619696,-11.663094733267283
-45.81411116591016,-11.652236306896121
-46.042199631229224,-11.600992567695029
-46.049140021320774,-11.592427792600368
-45.765017715850995,-11.6803534268375
-45.74735538639251,-11.68871240580487
-45.729455071850126,-11.697228045039564
-45.71178121274225,-11.705518521810774
-45.69421147765687,-11.713809239140856
-45.67661581968469,-11.722300894226992
-45.66995518240561,-11.703911513238829
-45.68788282853472,-11.695149008167451
