Long,Lat
-43.57034439372671,-13.260481589138456
-43.66085494815988,-13.21432500099245
-43.5667792679523,-13.207306351888171
-43.69786731016802,-13.255740544915529
-44.59371001696208,-12.70750892427208
-43.56499349365676,-13.252315543505574
-43.86040145652592,-13.313476295348343
-43.85993460011664,-13.265195788097433
-45.93510206154019,-12.324782659473799
-45.95055931182513,-12.326899360029035
-45.43922117972071,-12.438343699475404
-45.93490841774923,-12.309050105714814
-45.93770694493646,-12.281371737244264
-45.926484285910234,-12.266761693427174
-45.54272926796902,-12.893901801308449
-45.59148584830308,-12.207464041029011
-45.95050462289854,-12.31170892389789
-46.10155718409153,-13.813239793968027
-45.36967696584025,-12.739031182249587
-45.9529593424018,-12.265585903968471
-45.50595992418437,-12.897773302596978
-45.41679523640569,-12.396058419965211
-45.209376792858166,-12.382190386134305
-45.20553391738892,-12.408779958630117
-45.45603921554962,-12.4269219094394
-45.83576897614759,-12.579552694374744
-45.938070939808675,-13.704883263555455
-45.4992932493725,-12.882594740189635
-45.50314162154848,-12.871193844094405
-45.49489044079952,-12.893454081907997
-45.4406071726776,-12.844721245957505
-45.22844482076654,-12.411474549201944
-45.64812495340122,-12.85676952463496
-45.78892360838286,-12.153799512133775
-45.630527018873806,-12.839993674160374
-45.81648231605304,-12.59371796488485
-45.25985045669688,-12.764119927754322
-45.47021039063492,-12.856063522506492
-45.390694453489914,-12.83828953403696
-45.282935874571876,-12.770607013034324
-45.58753366966919,-12.228632672322307
-45.90552923584957,-13.203207860670027
-45.380509943882345,-12.775910062492171
-45.35076235252038,-13.243089733091956
-45.460942924294244,-12.311345632953554
-45.97446190465809,-12.224821205977243
-45.19114768522502,-12.736507467674496
-45.460418314830534,-12.40575423651837
-45.93764361276534,-12.263468598629462
-45.21739860090068,-12.40443004175306
-45.50980929382097,-12.886914870371946
-45.402695299040104,-12.289734506225276
-45.51985611178754,-12.864650653399318
-45.663585974965784,-12.848592842054053
-45.401077221136916,-13.192016711551197
-45.397712721930816,-12.818204349266743
-45.89609690640455,-13.197816102972467
-45.41762805089927,-12.825226743294031
-45.496327447625305,-12.274931260105191
-45.40869630940088,-12.334759616675774
-45.688604719162846,-12.435653921925553
-45.62891493246305,-12.803104768348948
-45.43020328655676,-12.325502749967345
-45.86535874084732,-12.257738310225282
-45.46319599808865,-12.875607886927128
-45.41501780600536,-12.83499690385708
-45.866362635117824,-12.561552175048142
-45.36523043159944,-12.721675303142836
-46.255309612813654,-12.847515639587627
-45.303540023764,-12.781435441809947
-45.987675201962745,-13.791483590363299
-45.65988207312338,-12.859452905640723
-45.642851945527546,-12.684796851281124
-45.715376246048294,-12.2825852748371
-45.45696698108994,-12.794778249180958
-45.75773510221093,-12.807105971134668
-45.97813621524993,-13.187208721629212
-45.758390459117486,-12.795168467353221
-45.738344799354024,-12.308566729161
-45.19792735459684,-12.38708223152899
-45.514763238306834,-12.87551166870653
-45.459845393659606,-12.393818637471155
-45.84569297406139,-12.574096274152511
-45.39110871761295,-13.190947034577121
-45.89059560466069,-13.207600209937928
-45.91565205387035,-13.208054282381022
-45.611966976819005,-12.179205800664063
-45.52317580520149,-12.180473512232574
-45.59010028616166,-12.266606880086053
-45.61785174891247,-12.800418233860771
-45.59898476794038,-13.732519711938776
-45.5075448079943,-12.860876920180306
-45.93362103977401,-12.296033901754475
-45.28032270882747,-12.782003694232593
-45.28748470000917,-12.760293337366875
-45.36239433716054,-13.244158573175694
-45.296095717789086,-12.43691038571481
-45.25116949323906,-12.78962899640162
-45.917121284491806,-12.271133403847696
-45.27800276104743,-12.424992803382043
-45.22034181591744,-12.780975464419653
-45.288492799876764,-12.426066996998891
-45.51938067097197,-12.214120334175439
-45.404506309910104,-12.831215387295465
-45.38683890977296,-12.848061287347594
-45.719831232854524,-12.297765075707858
-45.28559208558987,-12.797732446783707
-45.8597537824689,-13.21530066502153
-45.35918538601413,-12.746098962019543
-45.48429663248269,-12.182172199702457
-45.4760421395204,-12.19249555694649
-45.68857469127191,-12.83713528834869
-45.357882234971186,-13.1882828670182
-45.771173483659844,-12.542311496425981
-45.352408235296,-13.232236591193344
-45.34188445264785,-13.231165800522145
-45.48911152656174,-12.325946128949209
-46.020449265689464,-12.873488037650727
-45.87950235012819,-13.202213605086557
-45.79939758677807,-12.152684340222134
-45.751904142412926,-12.891214349757487
-45.29843024872314,-12.426598812157298
-45.76187630062228,-12.89715327850535
-45.477009753475656,-12.869615043937461
-45.47889984133573,-12.32433651727997
-45.2295365058546,-12.397366460753346
-45.28028267865413,-12.74565175599194
-45.394410637797534,-12.827975375027687
-45.966754281438085,-12.266622662245577
-45.89959528435825,-13.690921896966785
-45.355145846644916,-13.210531028181183
-45.25395208431752,-12.808073592451022
-45.92508721566065,-13.213987744486857
-45.61455977805639,-12.810734244123873
-45.873783613481976,-12.303284504603688
-45.58952569049541,-12.256299349073124
-45.55032681604303,-12.174994982052427
-45.35585236758979,-12.734167049926892
-45.84628259593737,-12.585487465370578
-45.8065246895831,-12.588865392832416
-45.248803513828875,-12.772811648666833
-45.64159068352764,-12.842137045565448
-45.38003371548077,-13.190421154965662
-45.495784149758194,-12.926005293163568
-45.3677636121861,-12.753683062220212
-46.03041302227528,-12.876161497114516
-45.507224864718296,-12.275453878337206
-45.515849961101154,-12.933562067946484
-45.18770041038704,-12.746276212501705
-45.96761507168666,-13.186706174544026
-45.492542197712496,-12.316173659711877
-45.595728568948395,-12.796128821797094
-45.33196000791215,-12.743421700970858
-46.007872993097045,-13.777297817325053
-45.3800103561752,-12.341854607707907
-45.534488421786776,-12.183707283976496
-45.29134099991977,-12.748895211933025
-45.58916448433506,-12.217777819155
-45.58624590002225,-12.394117750859714
-45.34406923564601,-13.209461070664538
-45.98327817616152,-13.801807906349515
-45.38837618157823,-13.213738008162672
-45.94830881790778,-13.663616704919793
-45.34297688639377,-13.220313441334063
-45.48629748552857,-12.296109633898599
-45.37262042131498,-12.672834165012368
-45.340791934280006,-13.242018148209873
-45.89440367223622,-12.363981152642626
-45.8064992253964,-12.130419241779919
-45.36909636012929,-13.189352052973911
-45.28795927344102,-12.442887540093984
-45.48981072619922,-12.911910308443428
-45.525401091108094,-12.190235636616439
-45.41973065952794,-12.333115131226318
-45.597411307043316,-12.449434506595317
-45.72954390259774,-12.268441540719376
-45.34680661999061,-13.187213001186311
-45.27567487171916,-12.442357754454989
-45.78819920483548,-12.32795908582712
-45.4852666657378,-12.921684662569273
-45.39998745268916,-13.20286927102147
-45.36513035980302,-13.221910399992037
-45.41047208601873,-12.844770067701408
-45.58563214854753,-12.792896172346957
-45.80804986133447,-12.141808239657422
-45.57891434468122,-12.2601199135457
-45.28132436281909,-12.43367066028317
-45.27138610268747,-12.432595642775198
-45.37688400189379,-13.212670109825869
-45.44226088004921,-12.276109007437125
-45.609425610581326,-12.273617948923281
-45.48253552396045,-12.275498467873234
-45.36745145463449,-13.200205312158158
-45.589140004213384,-12.453793126290371
-45.612084219050196,-12.349570798882066
-45.959700426310214,-13.180226092222565
-45.79868657704799,-12.32901368034478
-45.483468931583005,-12.84952881331023
-45.95281340278696,-12.22489704690495
-45.525615728493676,-12.908585483400557
-45.46025020847055,-12.852283306769198
-45.386178214332986,-13.224592189224234
-45.79053362415208,-12.55256335892333
-45.88931017607097,-12.161633008842346
-45.53957024079183,-12.903674151086308
-45.38960407210478,-13.202342739643415
-45.69977982317522,-12.840360888173286
-45.52260412886574,-12.170165657327512
-45.924831244795826,-12.227705201532444
-45.70973813056224,-12.84250430300319
-45.67833301844604,-12.832279107135864
-45.3969353031116,-12.851301565019957
-45.43976282696647,-12.266889203857001
-45.499635427581495,-12.915689547738069
-45.78718189955808,-12.898705932002972
-45.734578212938565,-12.293385464777986
-45.7506291768602,-12.880910023231792
-45.89264956785503,-12.170845362256076
-45.72086971662147,-12.273890021875076
-45.66097247203389,-12.586551728757868
-45.24962152327535,-12.761416950676683
-45.90447795083356,-12.080745863441877
-45.613592850965446,-12.166723129038388
-45.450592140815274,-12.30865001816245
-45.72587209668593,-12.287440626610744
-45.382961443001136,-12.28379443997646
-45.9762135826087,-12.175987908844105
-45.404471924680266,-12.278880295629383
-45.718850832484065,-12.443713497225247
-45.29413477083228,-12.774935305076207
-45.76066958467429,-12.538543686442758
-45.875574432818524,-13.187579630492928
-45.946135364947146,-13.675016839792997
-45.580041430250205,-12.270968880092171
-45.52229763380353,-12.294958134749086
-45.45372868973605,-12.838730810714576
-45.400098474457906,-12.840988172416623
-45.776261442935244,-12.899281084919808
-45.640617411219125,-12.61969667261992
-45.60829980047386,-12.26385428557754
-45.652294103731435,-12.649508434897252
-45.904346377737895,-12.36666093227759
-45.613817594030365,-12.441801963673328
-45.623753274976124,-12.441236685797508
-45.70947153598963,-12.292366599969487
-45.37838845367639,-13.200731928104855
-45.367634091163126,-12.663617473047392
-45.35623605242239,-13.198593523619671
-45.870043105245614,-12.547434627594036
-45.76059761143702,-12.885763990217852
-45.22919116940517,-12.785851039053618
-45.625623388538436,-12.813420895726479
-45.40595211241553,-12.344530108104522
-45.281895738231185,-12.451575199065488
-45.71970276394546,-12.846817436481334
-45.63345449624215,-12.627309437846472
-45.36580722472141,-13.21160109843137
-45.27092090058102,-12.778215551388824
-45.67357576020753,-12.441117253227144
-45.55403372555759,-12.167391545205874
-45.94825235327758,-12.183138219573223
-45.671327750054274,-12.58598341108987
-45.6504353778637,-12.624555856971856
-45.52006929110529,-12.284110951037736
-45.75193654089957,-12.902064755731644
-45.408361801289416,-12.821985946455166
-45.482054976741225,-12.314564647559733
-45.722119218623625,-13.621521159628234
-45.65196756530128,-12.845909259819322
-45.34571370276636,-13.19752285214654
-45.73951952310942,-12.284691346904031
-45.354191646494854,-13.22084069879574
-45.77070466434829,-12.890617148102177
-45.9645339473585,-12.22485619824591
-45.3865774438746,-12.767220269180335
-45.94797122123282,-12.297612120504736
-45.25747540903201,-12.73862154182953
-45.5579585450926,-12.263961320188258
-45.891129315185815,-12.374842467372556
-45.51729155600533,-12.274349915687548
-45.89923964189009,-12.162685955026841
-45.75850409607999,-12.121873909671606
-45.48030806926926,-12.85930054674769
-46.09454814043353,-13.79808282019637
-45.645985410130976,-12.446067513721225
-45.68186211695976,-12.443266702560308
-45.292340163420306,-12.410870626328794
-45.36580210032071,-12.343501780920677
-46.14692499410154,-12.344589508015147
-45.2844804394053,-12.41684736766651
-45.73995716094694,-12.871717424230098
-45.78654974526124,-12.143497812848437
-45.79547959870703,-12.133163847830474
-45.5586710183415,-12.2748112514839
-45.74369699259887,-12.298786332519896
-45.621702925982426,-12.507433158162522
-45.29513746082338,-12.80531783683346
-45.654121501752265,-12.443335193559982
-45.37413009479101,-13.222439930718235
-45.29234864030239,-12.418466738744584
-45.925418872309535,-12.277615846503647
-45.20082316800969,-12.740298299267991
-45.51126461361914,-12.296064116934396
-45.47420101779115,-12.846290400979093
-45.48696821872845,-12.285799537717601
-45.39601195772874,-12.340204106943476
-45.60498973450302,-12.443992078194704
-45.58415024371119,-12.195000598527763
-45.851964117979875,-12.549662724288913
-45.601046436927426,-13.724919628051765
-45.73122587943699,-12.278202999584117
-45.392750847893375,-12.281067672130554
-45.5317102892972,-12.173403731566967
-46.15847927533609,-12.368410103825362
-45.21024855142335,-12.77555801002864
-45.85605308450887,-12.151429718189048
-45.88569607508302,-13.192427321136845
-45.531869888163996,-12.923764104431307
-45.58182512641473,-12.203686630979227
-45.98388422253451,-13.61411388704325
-45.66363890721082,-12.441141805902538
-45.719065665513455,-12.865807740910775
-45.85240688391579,-12.558341743161542
-45.85846028851231,-12.551812123342307
-45.7848669158912,-12.133736669845181
-45.637023682908556,-12.449886651309278
-45.85683287785899,-12.265360592366584
-45.97817544629704,-12.184661344834193
-46.2328830617587,-12.84002752260438
-45.93053854775145,-12.630779002108746
-45.498856171184244,-12.299342458680659
-45.21077574737909,-12.744631122853892
-45.88301966363332,-12.301627235218639
-46.10593402786482,-12.372426255720029
-45.304096928164256,-12.433646043884085
-46.13318066382594,-13.103031073129959
-46.171420865105965,-13.770607041118147
-45.7982640077808,-12.142379177571772
-45.19806630258862,-12.748981508891895
-45.58756752621356,-12.181429094922855
-45.97139600270998,-13.09229916889689
-45.7311364384282,-12.880965149540824
-46.25012293052242,-12.916431639835006
-46.0763214687591,-12.043243105780178
-45.87485118602859,-12.292430417852056
-46.17861373673179,-13.229761248203339
-45.976919410126314,-13.333140752567711
-46.244375271405076,-12.844312969181814
-46.057629981533346,-13.326307523015192
-46.15588649508511,-12.343466669914573
-46.05878033537685,-13.336067109296794
-45.40551043280827,-12.854001239635174
-46.25317469902927,-12.835049446053507
-45.783091668928435,-12.917163916519046
-45.70204882078213,-13.680710985424323
-46.18285441204261,-13.781943336455033
-45.47032728988094,-12.313499936906215
-45.350768003671575,-12.346777024672011
-46.254014101734384,-12.612095910666413
-45.97654315095807,-13.342906806320412
-45.78113068292216,-12.909031971138798
-46.18303640256807,-13.762957529211747
-45.47714162055356,-12.267369280771675
-45.043604787067395,-13.69797790351365
-45.93049710895755,-12.072522022216832
-45.500173078823885,-12.266243086123467
-46.21085607986943,-12.38825370580816
-45.95272641880197,-12.277522240542373
-45.47509997260909,-12.28256493715295
-45.880227112363244,-13.13385633807253
-46.191657545401895,-12.683987484195512
-46.03928003481441,-12.881008863126144
-45.63854875735971,-12.282232622652483
-46.04689107440487,-13.081154346805906
-45.74753770724425,-12.291180173361656
-45.429306816923955,-12.283183126585186
-45.44716090358832,-12.318964592643075
-45.64457825331294,-12.657122858363492
-45.6264345603751,-12.637091881757499
-45.220037266616934,-12.748421570976333
-45.8781861033324,-13.14362831123399
-45.81028338002315,-12.15102502261773
-46.049982899695664,-13.092533812519846
-45.98720948321558,-13.102546387355527
-45.20774413043738,-12.754942353882122
-45.724240719140845,-12.396497525682808
-45.56970287590694,-12.273703402874897
-45.36306974666579,-13.23276420768072
-46.263756459287535,-12.85072982294139
-46.16516703756794,-13.768466999511034
-45.699928252056026,-13.667154540935115
-45.606804817812176,-13.698322791579196
-45.7637328906969,-12.916678703543854
-45.39816933509074,-12.39825667765746
-45.940309542093644,-12.198356208082984
-46.09933328804601,-13.391767740458466
-43.609787108949305,-13.237918548065775
-43.60736620406535,-13.249838339241288
-43.61549017875849,-13.257476290835502
-43.588112181442916,-13.228036337273728
-43.600325281103636,-13.246545371243414
-43.59124058741003,-13.26168271406623
-43.571084802995244,-13.228484089890955
-43.58978664479373,-13.249741779965813
-43.5784015742034,-13.231779319916527
-43.55113739952728,-13.207760659970514
-43.54931954909832,-13.234327812134765
-43.569828734736916,-13.253969892726065
-43.59834703406534,-13.253585796353839
-43.58358853585324,-13.22041764702124
-43.56470849960067,-13.135155245639357
-43.54703423376179,-13.246247523872821
-43.59747125009293,-13.237308796332691
-43.583060499346225,-13.239941255470784
-43.5586740271561,-13.24414393692481
-43.544172639165225,-13.215314675749585
-43.52443056406676,-13.207065657702
-43.60854107053249,-13.262320140238579
-43.58117311015854,-13.255118052936425
-43.55762522392566,-13.257697955949444
-43.59848666579645,-13.229178266524302
-43.57282095226423,-13.239341827033185
-43.5864932827646,-13.268707678131886
-43.577935964557696,-13.21658945145056
-43.53938029199564,-13.206609034534424
-43.532013020201134,-13.211990812714557
-43.61218316194228,-13.230337854340252
-43.523929115667016,-13.198384496966604
-43.59828111459727,-13.216701777949089
-43.53120924019987,-13.253750430936114
-45.837305114866254,-10.446172705801828
-45.84798418031506,-10.442346289094392
-46.373065578573176,-11.073621283694926
-45.85274728233034,-10.4803157892474
-45.82498980949447,-10.45325865462204
-45.82687690273035,-10.441316428531053
-46.37220387814704,-11.065487810296606
-45.85920694461056,-10.486809631718316
-45.85085366095038,-10.489545091619206
-45.851433846260235,-10.451018767574645
-45.93510206154019,-12.324782659473799
-45.93770694493646,-12.281371737244264
-45.95042136924137,-12.326899839513942
-45.926484285910234,-12.266761693427174
-45.58624590002225,-12.394117750859714
-45.731373907819105,-11.92716718164819
-45.80804822560593,-12.141265696247242
-45.63392943989862,-12.020726140002772
-45.79323430478783,-11.788646685791775
-45.58935077210638,-11.731627760086365
-45.58767157267566,-12.228632378303217
-45.952452535782896,-12.278065715092456
-45.9529593424018,-12.265585903968471
-45.91171618197678,-12.061190885560567
-45.60175932786541,-11.740825873557846
-45.76032640876166,-11.737192514066326
-45.58734533375389,-11.629082551661893
-45.90841687263843,-11.857205866178948
-45.748698238752695,-11.865269283615428
-45.935048271375976,-12.30959215314084
-45.7802716961868,-11.732255657158825
-45.59148584830308,-12.207464041029011
-45.81183371078425,-11.65186821744338
-45.87955412241979,-12.04501801785101
-45.229536031105695,-12.396823877527751
-45.77925038284637,-11.85813346960213
-45.20553476846611,-12.409865125841769
-45.589853970301135,-12.217776343004084
-45.48574572468,-12.296110614081716
-45.73793249408853,-12.309110393365641
-45.80133656384605,-11.781570677586664
-45.78878574984053,-12.153799904726405
-45.78654974526124,-12.143497812848437
-45.60966423097345,-11.953500774287281
-45.89494876553879,-12.07480875337799
-45.790998928564335,-11.777259066526891
-45.60035930629916,-11.72997710083224
-45.619251988277504,-11.806983577958206
-45.865820285700664,-12.272385328467317
-45.94206850361475,-11.832138963414714
-45.41748606929919,-12.396599933767384
-45.72100763945921,-12.27388965960852
-45.74075820535616,-11.933653415138078
-45.924831244795826,-12.227705201532444
-45.60329595903981,-11.751131750861067
-45.40869630940088,-12.334759616675774
-45.19792735459684,-12.38708223152899
-45.460258417533616,-12.393275365352942
-45.45590120599617,-12.426922141049705
-45.779153382915354,-11.775121446090978
-45.91092965448065,-12.073129287140661
-45.644692433102506,-11.793362531706522
-45.43020328655676,-12.325502749967345
-45.93362103977401,-12.296033901754475
-45.8979017686353,-11.842048082875962
-45.44165731073367,-12.327654760682018
-45.75083019870398,-11.939594910130033
-45.785153790086426,-11.755030063194472
-45.580041430250205,-12.270968880092171
-45.7882146630616,-11.766415492030534
-45.59509042514432,-11.840132755929364
-45.79435501412202,-11.747408699196052
-45.46108087308777,-12.311345400842873
-45.45778891422596,-12.322202434418376
-45.692379616069985,-11.922382659791472
-45.77427131349862,-11.752346960270852
-45.69658118817516,-11.949500735931762
-45.587370369671966,-11.641019497296082
-45.7836073608775,-11.743640428838985
-45.945746986308386,-11.820733345381988
-45.60342412569189,-11.935066605403314
-45.72968635919763,-11.965693659038314
-45.721436214011106,-11.919596891958786
-45.966754281438085,-12.266622662245577
-45.68799799476845,-11.7677600638776
-45.61286814385465,-11.907917309894852
-45.90209148918142,-12.067732687749926
-45.88569739089988,-12.069412944558746
-46.04564622074514,-11.76884284269021
-45.57989602780221,-11.81791829689805
-45.708506007864955,-12.292369102256409
-45.63568504972629,-12.064127818845527
-45.7157618236826,-11.909302584077096
-45.64866067540264,-11.899698614477302
-45.270696026389885,-12.432596332900955
-45.675759659043806,-11.941413016836417
-45.665829474722564,-11.936553557883776
-45.619594152301886,-11.958362231591831
-45.55372756747575,-11.814715006204203
-45.599237043614295,-11.720212900806912
-45.66607119585673,-11.752077353958068
-45.75850409607999,-12.121873909671606
-45.419867756682166,-12.332572344009698
-45.22844482076654,-12.411474549201944
-45.72940299903139,-12.26735681284711
-45.21753660192431,-12.404429931846185
-45.662745417777515,-11.800374561584565
-45.74660451282192,-11.854966061017027
-45.275675444057065,-12.442900333923042
