2017-11-01,2017-11-17,2017-12-03,2017-12-19,2018-01-01,2018-01-17,2018-02-02,2018-02-18,2018-03-06,2018-03-22,desvio,lat,long
0.4811,0.509,0.5482,0.5103,0.4333,0.5233,0.9198,0.7304,0.3482,0.6759,0.16498738840691224,-2.66642929589235,-43.494487384274336
0.4071,0.1408,0.4812,0.0479,0.1037,0.3958,0.4347,0.6481,0.1154,0.4926,0.20662873872398937,-2.7713016723849373,-44.19356269560334
0.4104,0.4844,0.517,0.6657,0.1871,0.531,0.6434,0.1668,0.5193,0.5806,0.1714894946571882,-2.688072227565487,-43.951012454956754
0.4602,0.4865,0.4668,0.2516,0.1676,0.4081,0.6757,0.7492,0.7322,0.6006,0.19451208617118543,-2.691384545163553,-44.01779889766405
0.4823,0.444,0.3804,0.2116,0.2888,0.4221,0.2823,0.2992,0.6301,0.7784,0.1740955982595003,-2.9462814658038377,-42.763481320892225
0.3562,0.4302,0.3127,0.1254,0.4676,0.2982,0.275,0.8157,0.5597,0.3009,0.18979675210896288,-2.767915114166659,-43.504210158484135
0.5069,0.4767,0.4891,0.2648,0.1299,0.1824,0.2189,0.5909,0.5114,0.7262,0.19746835358271123,-2.661202765540162,-44.33342793630325
0.4251,0.4773,0.3445,0.1689,0.2374,0.5184,0.5206,0.3695,0.7593,0.6338,0.1770434083620298,-3.0633618875373365,-44.261924678999186
0.4734,0.4424,0.5171,0.4714,0.3847,0.5735,0.1447,0.0954,0.5917,0.5482,0.1722797418283544,-2.61955303521143,-43.80185397285256
0.354,0.4183,0.3574,0.1361,0.4794,0.6384,0.2813,0.7483,0.5695,0.4844,0.17841453883208808,-3.1390468982571806,-43.481175813675826
0.4882,0.5548,0.5382,0.1377,0.5993,0.287,0.2061,0.618,0.6767,0.6173,0.19111352094733874,-2.6934762878114857,-43.92442740415596
0.3131,0.2972,0.2478,0.1435,0.4603,0.699,0.3947,0.6314,0.5042,0.4948,0.17322841696570584,-3.143172590108436,-44.29413244688797
0.2665,0.1232,0.3117,0.2518,0.4338,0.4107,0.2936,0.5799,0.6437,0.5144,0.16285839827558443,-2.655729045257049,-44.25368435708848
0.1839,0.1806,0.202,0.1947,0.1947,0.3593,0.0768,-0.3,0.3873,0.3487,0.1959265905610795,-2.514457147492548,-44.02886362182537
0.4376,0.5129,0.4386,0.0728,0.5691,0.5686,0.4606,0.5878,0.1794,0.5897,0.17823989732941387,-2.6671925396678047,-43.68605215467321
0.1401,0.4722,0.4028,0.064,0.2841,0.0638,0.3742,0.3755,0.3529,0.6446,0.1847661693420452,-2.709533824517269,-44.37590862417722
0.3809,0.7038,0.4496,0.4582,0.3032,0.216,0.6858,0.2894,0.3004,0.6799,0.18320707046035822,-2.5906096209340093,-44.278279690954925
0.3307,0.2738,0.3137,0.1056,0.3564,0.18,0.4636,0.6954,0.1993,0.5748,0.18306528920336348,-2.578599759145576,-44.16656902997221
0.4284,0.2559,0.3979,0.2747,0.475,0.4909,0.577,0.8255,0.5064,0.2973,0.16912424098540366,-2.9389273309467425,-44.076973477483605
0.5484,0.2126,0.5336,0.5447,0.5368,0.6305,0.1948,0.4713,0.3653,0.7176,0.16994911133761317,-2.843398704398812,-44.072192533332014
0.4253,0.5066,0.5799,0.1702,0.3439,0.4284,0.6763,0.7237,0.5947,0.4717,0.16348053944668087,-2.8157073829740606,-44.058720042237454
0.3844,0.4529,0.4793,0.2332,0.1177,0.6046,0.164,0.6913,0.307,0.336,0.18461131059607372,-2.794690392119465,-43.24758479152668
0.4927,0.5495,0.533,0.1413,0.5091,0.3034,0.7097,0.6733,0.8091,0.2685,0.20926427310938672,-2.8124364073451567,-44.04104498935311
0.3805,0.5266,0.416,0.0359,0.1043,0.2334,0.4493,0.805,0.5091,0.6581,0.23758120389551957,-2.8249486947890667,-43.54839146009422
0.4237,0.3729,0.3347,0.1573,0.1595,0.3755,0.6628,0.5081,0.4897,0.6496,0.17391231379315522,-2.8741539948154617,-43.06615981954423
0.4296,0.3908,0.4959,0.1792,0.1982,0.4778,0.3957,0.6484,0.1404,0.5342,0.1672003375860494,-3.2604205055263566,-44.30458281436967
0.5697,0.5379,0.3712,0.1656,0.6614,0.4963,0.6381,0.449,0.6353,0.24,0.17088125344161592,-3.39523686194749,-43.20570116106676
0.3815,0.3772,0.3301,0.1657,0.1764,0.4665,0.6331,0.5399,0.5589,0.566,0.1626046401551936,-2.8379168890779205,-44.007152631054545
0.4506,0.5173,0.4057,0.5235,0.401,0.5287,0.6956,0.7303,0.1476,0.7024,0.1758166093152496,-3.7303085880552214,-43.69145024677625
0.4225,0.4582,0.4009,0.2258,0.1442,0.6368,0.5638,0.4314,0.3434,0.6722,0.16730164241738799,-2.905843004846236,-43.57918876596646
0.4182,0.4617,0.366,0.6192,0.3673,0.4806,0.1268,0.6451,0.2336,0.5853,0.16613791994738722,-3.71273820250372,-43.56021339641415
-0.0318,-0.3,0.0696,-0.0101,-0.0101,-0.3,0.0279,0.2791,0.0624,0.0225,0.17175745980888282,-2.456971296456849,-44.09352573147104
0.4551,0.5,0.5059,0.2778,0.2778,0.613,0.259,0.5531,0.1287,0.2438,0.16239734398484887,-2.573322012338105,-43.699505240775174
0.3847,0.4491,0.385,0.1706,0.1706,0.623,0.2753,0.5976,0.2432,0.6459,0.18171834738896836,-2.936727819842348,-43.5431223788011
0.4316,0.5014,0.5287,0.0614,0.2882,0.6777,0.0449,0.4058,0.2517,0.4171,0.20143883135527213,-2.5875159624651465,-43.78380658500089
0.4078,0.443,0.4265,0.2395,0.1485,0.5045,0.5234,0.6792,0.4899,0.6294,0.16064264031971365,-3.224536054389452,-44.2209058692632
0.3905,0.5553,0.3931,0.141,0.4423,0.4219,0.5326,0.6264,0.2264,0.6484,0.1633007617183024,-2.8419648891847995,-43.711092692767274
0.4439,0.4896,0.4931,0.6355,0.1775,0.215,0.3059,0.1493,0.0924,0.553,0.19083495952727786,-2.7565133611489987,-43.49923275435917
0.4231,0.4942,0.4668,0.1784,0.1784,0.1434,0.5991,0.3174,0.1172,0.4076,0.16962108228506134,-2.55701559321598,-43.674430475744884
0.0882,0.4312,0.378,0.0541,0.2529,0.135,0.4732,0.3293,0.0388,0.3929,0.1658639951553347,-2.7647144571030955,-44.09168587120404
0.3574,0.425,0.3472,0.1455,0.3286,0.6447,0.664,0.3859,0.4112,0.642,0.16706716048078127,-2.6337810393231424,-43.93041563546699
0.4882,0.2045,0.4217,0.2608,0.5281,0.3044,0.5673,0.6978,0.6202,0.3767,0.1616028193510937,-2.7776825298475405,-44.01934796586008
0.2783,0.2978,0.2723,0.1002,0.2077,0.4294,0.4674,0.5227,0.7856,0.509,0.1965744145214337,-2.929351207802105,-44.35149722489952
0.3776,0.4278,0.3595,0.1553,0.2878,0.4844,0.6827,0.57,0.4405,0.6569,0.16308881867797614,-3.1226354774734135,-43.071524951142685
0.2746,0.2651,0.2843,0.2272,0.3592,0.6271,0.5241,0.7597,0.6009,0.5245,0.18592125603180623,-3.380510205144218,-44.528644497609314
0.3232,0.309,0.3236,0.2927,0.4012,0.4511,0.2625,0.0969,0.6006,0.6367,0.16056657497748406,-2.726705548722961,-43.529354273739465
0.436,0.4701,0.4102,0.4253,0.4253,0.4615,0.7111,0.6948,0.7571,0.8319,0.1651983524938026,-3.0596382272053813,-43.0356165903693
0.5207,0.5393,0.5185,0.3323,0.1987,0.3473,0.6901,0.2112,0.6265,0.6524,0.17954636046312816,-2.9481598719893167,-43.198916826919834
0.4437,0.4072,0.2353,0.2174,0.4142,0.6917,0.6612,0.6217,0.2707,0.4857,0.1728898416140559,-2.9454144833787947,-43.178954440691854
0.4425,0.4894,0.0735,0.3902,0.3235,0.3476,0.4998,0.5988,0.0913,0.5651,0.18072416090089707,-2.5161884118861817,-44.177942120071314
0.4453,0.407,0.4419,0.124,0.3377,0.2358,0.5435,0.6,0.6046,0.6699,0.17300919725070496,-2.8901344558827966,-42.900895058333894
0.2578,0.1971,0.3381,0.1327,0.2945,0.2678,0.4641,0.6543,0.5077,0.5654,0.1708602304029037,-3.1467262457982277,-43.995671128624636
0.463,0.4965,0.5043,0.2659,0.2497,0.4767,0.5874,0.5084,0.6883,0.9267,0.19489286772195868,-2.9996373001192342,-43.988655540951825
0.4404,0.4333,0.4335,0.1396,0.4467,0.472,0.2577,0.6563,0.6678,0.6267,0.1683704447540205,-2.687615942929065,-43.51375259127414
0.3187,0.2788,0.3065,0.1576,0.2112,0.6139,0.4747,0.6158,0.4978,0.6148,0.17551353097569303,-3.037888305887844,-44.31795844557599
0.4415,0.5314,0.5321,0.1337,0.3334,0.3662,0.4065,0.7322,0.4965,0.5959,0.1628219286350719,-2.8418877876598816,-44.231166286752156
-0.3,0.4793,0.4594,0.341,0.341,-0.3,0.4535,0.0575,0.4492,0.4654,0.3130933089529559,-2.3090157476456947,-43.68128148295902
0.317,0.5,0.3717,0.3789,0.4789,0.2547,0.553,0.0967,0.4964,0.7905,0.18767602581754192,-2.835668626895508,-43.08605289441538
0.2839,0.2325,0.2758,0.1386,0.1357,0.2948,0.334,0.4492,0.5266,0.6529,0.16575671596918445,-3.1182347439501914,-44.34031577392066
0.1343,0.1635,0.1755,0.3353,0.5132,0.5474,0.4291,0.4116,0.4929,0.5258,0.1611513105404014,-3.3174983071933366,-44.439156045426934
0.2967,0.35,0.3191,0.1935,0.1812,0.4981,0.4862,0.58,0.6676,0.4007,0.160285623185612,-3.1263884652398826,-44.35947956485306
0.3596,0.4325,0.3181,0.1714,0.1135,0.2107,0.4537,0.0286,0.5341,0.5335,0.17792419765481904,-2.669348129606334,-44.33990055720642
0.4947,0.5283,0.4239,0.2302,0.1416,0.5277,0.2239,0.5267,0.1443,0.6943,0.19337770295460643,-2.8461379822346924,-43.569008380442334
0.4136,0.4136,0.4908,0.0871,0.4717,0.3194,0.1174,0.6304,0.5574,0.4659,0.1764198845557571,-2.7458109031620093,-43.623500517665455
